confidence_level,created_at,description,description_en,display_name,display_name_en,followers_count,following_count,iteration_source,location,manual_person_vs_organization,person_vs_organization,predicted_class,profile_banner_url,profile_image_url,statuses_count,uncertainty_score,url,username,verified
,March 2009,"Health and medicine (and occasional Olympics) national correspondent for  @TIME . Author of The Stem Cell Hope, How Stem Cell Medicine Can Change Our Lives.",,Alice Park,,13400.0,469.0,2,New York NY,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4818.0,,,aliceparkny,False
,October 2016,‌کارشناسی‌ارشد پیوسته و دکتری معماری | عضو هیئت رییسه و سخنگوی شورای پنجم تهران | معمار | روزنامه‌نگار,,علی اعطا,,13600.0,1202.0,2,Tehran,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4615.0,,,alietamedia,False
,November 2014,,,Ali,,8.0,73.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4.0,,,alijan2056,False
0.563342291246267,July 2022,Brings you from the darkness towards the light,Brings you from the darkness towards the light,The Uncovering Journal,The Uncovering Journal,47.0,207.0,3,in God's Earth,0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,20.0,0.436657708753733,,alijumadaaltha,False
,October 2017,,,Mohammed Ali,,89.0,305.0,2,The Netherlands,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1916.0,,,alimeelad94,False
0.5105121329698262,November 2023,Freedom by the decision of God,Freedom by the decision of God,ali mir,ali me,0.0,10.0,3,,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,0.4894878670301738,,alimir43,False
,June 2025,"lran, land of Aryans and Everlasting Kingdom",,Parsi,,160.0,753.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4588.0,,,alimotie1318,False
0.5043233894828494,November 2025,Civil Engineering the Future of Refining.  O&G Infrastructure.,Civil Engineering the Future of Refining.  O&G Infrastructure.,MrRezaeiAli,MrRezaeiAli,1.0,34.0,3,Islamic Republic of Iran,1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,0.4956766105171506,,alimr70141,False
,December 2025,,,Alireza Ziaee,,0.0,45.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,alireza__ziyaei,False
0.5102157003982309,February 2011,Member of the Swedish Parliament  | Foreign Policy & Security | Iran–EU Affairs | Democracy & Human Rights,Member of the Swedish Parliament  | Foreign Policy & Security | Iran–EU Affairs | Democracy & Human Rights,Alireza Akhondi,Alireza Akhondi,,115.0,3,"Stockholm, Sweden",1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3031.0,0.489784299601769,,alirezaakhondi,False
,August 2021,AlirezaSFP,,Alireza Safarpoor,,7.0,122.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,77.0,,,alirezasafarpo7,False
,October 2021,All religions are human made. Be free of them. Keep your humanity up and spread out kindness.,,Alex,,469.0,1634.0,2,"Paris, France",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,633.0,,,alisaberi1987,False
0.595599882085693,December 2016,‌ عضو‌شورای‌مرکزی‌حزب‌اتحاد‌ ملت‌ایران‌اسلامی‌/رادیولوژیست/دانشیار‌دانشگاه‌علوم‌پزشکی‌تهران,Member of the Central Council of the Islamic Nation of Iran Unity Party/radiologist/professor of Tehran University of Medical Sciences,علی‌شکوری‌راد,Ali Shakurirad,,129.0,3,Islamic Republic of Iran,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,862.0,0.4044001179143069,,alishakourirad,False
,July 2025,,,Ali Shiri,,0.0,5.0,2,tehran,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,alishiri272750,False
0.5457084979158755,September 2011,"Cognitive scientist, psychologist, philosopher, author of Scientist in the Crib, Philosophical Baby, The Gardener & The Carpenter, WSJ Mind And Matter columnist","Cognitive scientist, psychologist, philosopher, author of Scientist in the Crib, Philosophical Baby, The Gardener & The Carpenter, WSJ Mind And Matter columnist",Alison Gopnik,Alison Gopnik,,35.0,3,Berkeley,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1845.0,0.4542915020841245,,alisongopnik,False
,August 2025,,,Ali Vafaei Razdar,,0.0,2.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,alivrd,False
0.5808196492142262,February 2022,To have is better than knowing how to use,To have is better than knowing how to use,Aliyu Hydar,Aliyu Hydar,170.0,1575.0,3,"Kado, Nigeria",1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,149.0,0.4191803507857737,,aliyuhy00700404,False
0.5171865830817901,October 2015,Submission to the one who holds my soul in his hands.,Submission to the one who holds my soul in his hands.,Aljady Franco,Aljady Franco,367.0,2327.0,3,Pereira Risaralda Colombi,1,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,6984.0,0.4828134169182099,,aljadyf,False
,May 2024,,,Allan Mau,,27.0,560.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,14.0,,,allanmau1992,False
,November 2017,,,Hani Allipayam,,36.0,19.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,,,allipayam,False
0.5826150506079082,June 2021,Don’t even know what I’m doing here tbh,Don’t even know what I’m doing here tbh,Allison,Allison,2.0,10.0,3,,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5.0,0.4173849493920918,,allison61478051,False
,October 2022,,,طيف سامي,,64500.0,11.0,2,,0,0.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,234.0,,,alltyf_,False
,August 2010,"Comedian. Podcaster  @WTB_Podcast , and  @HorrorMotel  All opinions expressed here are truly my own..... because my Mom isn't on twitter.",,Allyson June Smith,,2842.0,946.0,2,Toronto/Manchester,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3890.0,,,allysonjsmith,False
,April 2022,"Developer, Gamer",,Ali,,119.0,235.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,,almghdmi,False
,October 2025,,,almomo,,19.0,776.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,9.0,,,almww10,False
,November 2016,"Soyez réalistes, demandez l'impossible.",,Ali Parsai,,377.0,958.0,2,Planet Earth,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5809.0,,,alparsai,False
,October 2025,,,Kelly Poe,,27.0,1048.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,alpeeoqiw49588,False
0.6004788777820379,June 2020,I salute you if you’re much too much to handle.,I salute you if you’re much too much to handle.,Alphard (Taylor's Version),Alphard (Taylor's Version),4211.0,920.0,3,The Tortured Poets Department,1,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,0.3995211222179621,,alphard1black,False
,November 2018,"Consultant Pancreaticobiliary, Obesity, Laparoscopic and Robotic Surgeon, UHDBTrust. Director of Education - Laparoscopic & Robotic surgery, ALSGBI.",,Altaf K Awan,,1054.0,451.0,2,"Derby, England",1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1803.0,,,altaf_awan12,False
0.5635359239055036,June 2019,"La casa del otro fútbol. Podcast, transmisiones en vivo, notas y mucho más.  Por  @nahuelzn ,  @fglamas  y  @ienzoduarte Youtube:  youtube.com/alterfutbol","The house of the other football. Podcast, live broadcasts, notes and much more.  By @nahuelzn, @fglamas and @ienzoduarte Youtube: youtube.com/alterfutbol",AlterFútbol Podcast,AlterFootball Podcast,5702.0,58.0,3,Argentina,0,,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,553.0,0.4364640760944964,,alterfutbol,False
,January 2011,Perseverance is what makes us.. KayaFC  @alybor11,,Aly Borromeo,,,483.0,2,Philippines,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5034.0,,,alybor11,False
0.5676349433192506,December 2011,The Alzheimer's Association Greater Indiana Chapter serves 73 Indiana counties. Free 24/7 Helpline: 800.272.3900. #ENDALZ,The Alzheimer's Association Greater Indiana Chapter serves 73 Indiana counties. Free 24/7 Helpline: 800.272.3900. #ENDALZ,Alzheimer's Association Greater Indiana Chapter,Alzheimer's Association Greater Indiana Chapter,2667.0,1168.0,3,"Indianapolis, IN",0,,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,9573.0,0.4323650566807494,,alzindiana,False
,March 2023,,,Amir,,14.0,252.0,2,,1,1.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,,,am2002rmost,False
