Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Badri Teymourtash,https://en.wikipedia.org/wiki/Badri_Teymourtash,Q4841130,https://www.wikidata.org/wiki/Q4841130,female,dentist; physician,Iran,Mashhad,1911-01-01T00:00:00Z,,
Ehsan Khandozi,https://en.wikipedia.org/wiki/Ehsan_Khandozi,Q86710817,https://www.wikidata.org/wiki/Q86710817,male,civil servant; economist,,,1980-01-01T00:00:00Z,,
Saeed Laylaz,https://en.wikipedia.org/wiki/Saeed_Laylaz,Q7398231,https://www.wikidata.org/wiki/Q7398231,male,journalist; politician,Iran,,1966-01-01T00:00:00Z,,
Hossein Mahdavy,https://en.wikipedia.org/wiki/Hossein_Mahdavy,Q66606797,https://www.wikidata.org/wiki/Q66606797,male,economist,,,,,
Ahmad Meydari,https://en.wikipedia.org/wiki/Ahmad_Meydari,Q16047341,https://www.wikidata.org/wiki/Q16047341,male,civil servant; economist; politician,Iran,Abadan,1963-01-01T00:00:00Z,,
Seyed Hossein Mir-Moezi,https://en.wikipedia.org/wiki/Seyed_Hossein_Mir-Moezi,Q96479968,https://www.wikidata.org/wiki/Q96479968,male,economist,,,,,
Kazem Najafi Elmi,https://en.wikipedia.org/wiki/Kazem_Najafi_Elmi,Q131422337,https://www.wikidata.org/wiki/Q131422337,male,,Iran,Tehran,1946-01-01T00:00:00Z,,
Masoud Roghani Zanjani,https://en.wikipedia.org/wiki/Masoud_Roghani_Zanjani,Q5678272,https://www.wikidata.org/wiki/Q5678272,male,economist,Iran,Zanjan,,,
Djavad Salehi-Isfahani,https://en.wikipedia.org/wiki/Djavad_Salehi-Isfahani,Q5285255,https://www.wikidata.org/wiki/Q5285255,male,economist; university teacher,,,1949-07-05T00:00:00Z,,
Hossein Samsami,https://en.wikipedia.org/wiki/Hossein_Samsami,Q109554879,https://www.wikidata.org/wiki/Q109554879,male,economist; politician,Iran,Najaf,1967-09-11T00:00:00Z,dr_hsamsami,https://x.com/dr_hsamsami
Reza Abbaschian,https://en.wikipedia.org/wiki/Reza_Abbaschian,Q26950814,https://www.wikidata.org/wiki/Q26950814,male,mechanical engineer; professor; researcher,,,,,
Mohammad Alavi (nuclear engineer),https://en.wikipedia.org/wiki/Mohammad_Alavi_%28nuclear_engineer%29,,,,,,,,,
Hootan Dolati,https://en.wikipedia.org/wiki/Hootan_Dolati,Q27789846,https://www.wikidata.org/wiki/Q27789846,male,politician,Iran,Tehran,1977-02-05T00:00:00Z,,
Saeed Malekpour,https://en.wikipedia.org/wiki/Saeed_Malekpour,Q3461219,https://www.wikidata.org/wiki/Q3461219,male,blogger; engineer,Iran,Iran,1975-05-01T00:00:00Z,,
Fathollah Moztarzadeh,https://en.wikipedia.org/wiki/Fathollah_Moztarzadeh,Q54152377,https://www.wikidata.org/wiki/Q54152377,male,researcher,,,,,
Hassan Niknafs,https://en.wikipedia.org/wiki/Hassan_Niknafs,Q22097374,https://www.wikidata.org/wiki/Q22097374,male,academic administrator; mechanical engineer,,,,,
Manijeh Razeghi,https://en.wikipedia.org/wiki/Manijeh_Razeghi,Q19629541,https://www.wikidata.org/wiki/Q19629541,female,engineer; physicist; university teacher; writer,France; Iran; United States,Iran,1953-01-01T00:00:00Z,,
Mostafa Ahmadi Roshan,https://en.wikipedia.org/wiki/Mostafa_Ahmadi_Roshan,Q900445,https://www.wikidata.org/wiki/Q900445,male,chemist; inventor; physicist,Iran,Hamadan Province,1979-09-08T00:00:00Z,,
Mehdi Sarram,https://en.wikipedia.org/wiki/Mehdi_Sarram,Q123669673,https://www.wikidata.org/wiki/Q123669673,male,,,,,,
Jamshid Sharmahd,https://en.wikipedia.org/wiki/Jamshid_Sharmahd,Q98070194,https://www.wikidata.org/wiki/Q98070194,male,electrical engineer; electrician; radio personality; software developer,Germany; Iran,Tehran,1955-03-23T00:00:00Z,,
Maryam Tabrizian,https://en.wikipedia.org/wiki/Maryam_Tabrizian,Q61085260,https://www.wikidata.org/wiki/Q61085260,female,biomedical engineer,,,,,
Alireza Yaghoubi,https://en.wikipedia.org/wiki/Alireza_Yaghoubi,Q16864018,https://www.wikidata.org/wiki/Q16864018,male,businessperson; designer; inventor; scientist,Iran,Tehran,1990-01-01T00:00:00Z,,
Saeid Abbasbandy,https://en.wikipedia.org/wiki/Saeid_Abbasbandy,Q7398270,https://www.wikidata.org/wiki/Q7398270,male,academic; mathematician,Iran,Tehran,1967-03-17T00:00:00Z,,
Amir Ali Ahmadi,https://en.wikipedia.org/wiki/Amir_Ali_Ahmadi,Q47492931,https://www.wikidata.org/wiki/Q47492931,male,mathematician,Iran,,,,
Mehdi Ashraphijuo,https://en.wikipedia.org/wiki/Mehdi_Ashraphijuo,Q72134931,https://www.wikidata.org/wiki/Q72134931,male,mathematician; teacher,,,,,
Caucher Birkar,https://en.wikipedia.org/wiki/Caucher_Birkar,Q4121788,https://www.wikidata.org/wiki/Q4121788,male,mathematician,Iran; United Kingdom,Marivan,1978-07-01T00:00:00Z,,
Rama Cont,https://en.wikipedia.org/wiki/Rama_Cont,Q33105496,https://www.wikidata.org/wiki/Q33105496,male,author; editor; editor-in-chief; mathematician; research fellow; university teacher,France,Tehran,1972-06-30T00:00:00Z,,
Bijan Davvaz,https://en.wikipedia.org/wiki/Bijan_Davvaz,Q102316286,https://www.wikidata.org/wiki/Q102316286,male,mathematician,,,,,
Nezam Mahdavi-Amiri,https://en.wikipedia.org/wiki/Nezam_Mahdavi-Amiri,Q92776884,https://www.wikidata.org/wiki/Q92776884,male,researcher,,,1952-08-11T00:00:00Z,,
Hamid Naderi Yeganeh,https://en.wikipedia.org/wiki/Hamid_Naderi_Yeganeh,Q19663090,https://www.wikidata.org/wiki/Q19663090,male,designer; mathematician,Iran,Qom,1990-07-26T00:00:00Z,naderi_yeganeh,https://x.com/naderi_yeganeh
Yadollah Ordokhani,https://en.wikipedia.org/wiki/Yadollah_Ordokhani,Q120965079,https://www.wikidata.org/wiki/Q120965079,male,,,,,,
Ramin Takloo-Bighash,https://en.wikipedia.org/wiki/Ramin_Takloo-Bighash,Q7289590,https://www.wikidata.org/wiki/Q7289590,male,mathematician; scientist; university teacher,Iran,Tehran,1974-01-01T00:00:00Z,,
Siamak Yassemi,https://en.wikipedia.org/wiki/Siamak_Yassemi,Q7506731,https://www.wikidata.org/wiki/Q7506731,male,mathematician,Iran,,1959-01-01T00:00:00Z,,
Ahmad Reza Djalali,https://en.wikipedia.org/wiki/Ahmad_Reza_Djalali,Q31066897,https://www.wikidata.org/wiki/Q31066897,male,physician; researcher,Iran; Sweden,Sarab,1971-01-14T00:00:00Z,,
Maryam Lustberg,https://en.wikipedia.org/wiki/Maryam_Lustberg,Q92301825,https://www.wikidata.org/wiki/Q92301825,female,editor; physician,,,1975-01-01T00:00:00Z,AndrewNTDavis,https://x.com/AndrewNTDavis
Hassan Tarighat Monfared,https://en.wikipedia.org/wiki/Hassan_Tarighat_Monfared,Q5915596,https://www.wikidata.org/wiki/Q5915596,male,physician; politician,Iran,Tehran,1946-01-01T00:00:00Z,,
Masoumeh Pashaei Bahram,https://en.wikipedia.org/wiki/Masoumeh_Pashaei_Bahram,Q86653695,https://www.wikidata.org/wiki/Q86653695,female,politician,,,1981-01-01T00:00:00Z,,
Akram Pedramnia,https://en.wikipedia.org/wiki/Akram_Pedramnia,Q56367355,https://www.wikidata.org/wiki/Q56367355,female,literary critic; novelist; physician; poet; translator; writer,,Iran,1969-02-17T00:00:00Z,,
Yazdan Yazdanpanah,https://en.wikipedia.org/wiki/Yazdan_Yazdanpanah,Q88536415,https://www.wikidata.org/wiki/Q88536415,male,gastroenterologist; infectious disease physician; university teacher,France; Iran,Shiraz,1965-12-27T00:00:00Z,,
Muḥammad ibn Ibrāhīm al-Fazārī,https://en.wikipedia.org/wiki/Mu%E1%B8%A5ammad_ibn_Ibr%C4%81h%C4%ABm_al-Faz%C4%81r%C4%AB,,,,,,,,,
Al-Abbās ibn Said al-Jawharī,https://en.wikipedia.org/wiki/Al-Abb%C4%81s_ibn_Said_al-Jawhar%C4%AB,,,,,,,,,
Mohammad Reza Ameli Tehrani,https://en.wikipedia.org/wiki/Mohammad_Reza_Ameli_Tehrani,Q6892323,https://www.wikidata.org/wiki/Q6892323,male,politician,Iran,Tehran,1928-01-01T00:00:00Z,,
Abul qasim Bakhtiar,https://en.wikipedia.org/wiki/Abul_qasim_Bakhtiar,Q5716296,https://www.wikidata.org/wiki/Q5716296,male,physician,Iran,Borujen,1250-01-01T00:00:00Z,,
Nasrollah Moghtader Mojdehi,https://en.wikipedia.org/wiki/Nasrollah_Moghtader_Mojdehi,Q18763746,https://www.wikidata.org/wiki/Q18763746,male,civil servant,,,1921-04-03T00:00:00Z,,
Abu Hafsa Yazid,https://en.wikipedia.org/wiki/Abu_Hafsa_Yazid,Q4670191,https://www.wikidata.org/wiki/Q4670191,male,physician,,,,,
Masarjawaih,https://en.wikipedia.org/wiki/Masarjawaih,Q6782638,https://www.wikidata.org/wiki/Q6782638,male,physician; translator,Iran,,,,
Jabril ibn Bukhtishu,https://en.wikipedia.org/wiki/Jabril_ibn_Bukhtishu,Q325062,https://www.wikidata.org/wiki/Q325062,male,physician,,,0688-01-01T00:00:00Z,,
Albubather,https://en.wikipedia.org/wiki/Albubather,Q2695965,https://www.wikidata.org/wiki/Q2695965,male,astrologer,Abbasid Caliphate,Persis,0801-01-01T00:00:00Z,,
Baha Al-Dowleh Razi,https://en.wikipedia.org/wiki/Baha_Al-Dowleh_Razi,Q97215106,https://www.wikidata.org/wiki/Q97215106,male,physician,,Tehran,,,
Yuhanna ibn Bukhtishu,https://en.wikipedia.org/wiki/Yuhanna_ibn_Bukhtishu,Q6898807,https://www.wikidata.org/wiki/Q6898807,male,physician,,,,,
Masawaiyh,https://en.wikipedia.org/wiki/Masawaiyh,Q1291511,https://www.wikidata.org/wiki/Q1291511,male,pharmacist; physician,,Gundeshapur,0777-01-01T00:00:00Z,,
Shapur ibn Sahl,https://en.wikipedia.org/wiki/Shapur_ibn_Sahl,Q325676,https://www.wikidata.org/wiki/Q325676,male,pharmacologist; physician,Abbasid Caliphate,Baghdad,,,
Borzuya,https://en.wikipedia.org/wiki/Borzuya,Q1017211,https://www.wikidata.org/wiki/Q1017211,male,physician; physicist; politician; translator; writer,,Abarshahr,0500-01-01T00:00:00Z,,
Gabriel of Sinjar,https://en.wikipedia.org/wiki/Gabriel_of_Sinjar,Q1489905,https://www.wikidata.org/wiki/Q1489905,male,physician,,Sinjar,0600-01-01T00:00:00Z,,
Aida Rostami,https://en.wikipedia.org/wiki/Aida_Rostami,Q115787019,https://www.wikidata.org/wiki/Q115787019,female,physician,Iran,,1986-01-01T00:00:00Z,shahrak_ekbatan,https://x.com/shahrak_ekbatan
Roya Arab,https://en.wikipedia.org/wiki/Roya_Arab,Q3445845,https://www.wikidata.org/wiki/Q3445845,female,archaeologist; composer; film editor; singer,Iran; United Kingdom,Tehran,1967-01-01T00:00:00Z,,
Malekeh Malekzadeh Bayani,https://en.wikipedia.org/wiki/Malekeh_Malekzadeh_Bayani,Q5960347,https://www.wikidata.org/wiki/Q5960347,female,archaeologist; historian; numismatist,Iran,Tehran,1910-01-01T00:00:00Z,,
Ahmad-Reza Dehpour,https://en.wikipedia.org/wiki/Ahmad-Reza_Dehpour,Q4695215,https://www.wikidata.org/wiki/Q4695215,male,academic; inventor; pharmacist,Iran,,1948-01-01T00:00:00Z,,
Abbas Shafiee,https://en.wikipedia.org/wiki/Abbas_Shafiee,Q4663791,https://www.wikidata.org/wiki/Q4663791,male,academic; chemist; pharmacist,Iran,Tehran,1937-09-25T00:00:00Z,,
Mohammad-Reza Zarrindast,https://en.wikipedia.org/wiki/Mohammad-Reza_Zarrindast,Q10858140,https://www.wikidata.org/wiki/Q10858140,male,pharmacist; physician; scientist,Iran,Borujerd,1937-01-01T00:00:00Z,,
Iradj Gandjbaksh,https://en.wikipedia.org/wiki/Iradj_Gandjbaksh,Q17485957,https://www.wikidata.org/wiki/Q17485957,male,physician; surgeon,France,Tehran,1941-11-06T00:00:00Z,,
Dehkhoda Dictionary,https://en.wikipedia.org/wiki/Dehkhoda_Dictionary,Q1182988,https://www.wikidata.org/wiki/Q1182988,,,,,,,
Dehkhoda Dictionary Institute,https://en.wikipedia.org/wiki/Dehkhoda_Dictionary_Institute,Q5252291,https://www.wikidata.org/wiki/Q5252291,,,,,,,
Al-Farra',https://en.wikipedia.org/wiki/Al-Farra%27,,,,,,,,,
Jila Ghomeshi,https://en.wikipedia.org/wiki/Jila_Ghomeshi,Q20090044,https://www.wikidata.org/wiki/Q20090044,female,linguist,Canada,,1964-01-01T00:00:00Z,,
Ibn Durustawayh,https://en.wikipedia.org/wiki/Ibn_Durustawayh,Q6535626,https://www.wikidata.org/wiki/Q6535626,male,lexicographer,Iran,Fasa,0872-01-01T00:00:00Z,,
Nur al-Din Nimatullah al-Jazayiri,https://en.wikipedia.org/wiki/Nur_al-Din_Nimatullah_al-Jazayiri,Q110818886,https://www.wikidata.org/wiki/Q110818886,male,Islamic jurist; linguist; teacher; writer,Safavid,Shushtar,1677-01-01T00:00:00Z,,
Abd al-Qahir al-Jurjani,https://en.wikipedia.org/wiki/Abd_al-Qahir_al-Jurjani,Q3456753,https://www.wikidata.org/wiki/Q3456753,male,Islamic jurist; linguist; philologist; writer,Abbasid Caliphate,Gorgan,1001-01-01T00:00:00Z,,
Al-Kisa'i,https://en.wikipedia.org/wiki/Al-Kisa%27i,,,,,,,,,
Abu Ali al-Marzuqi,https://en.wikipedia.org/wiki/Abu_Ali_al-Marzuqi,Q6419029,https://www.wikidata.org/wiki/Q6419029,male,lexicographer; literary critic; literary scholar; poet; writer,Iran,Isfahan,,,
Mirza Habib Esfahani,https://en.wikipedia.org/wiki/Mirza_Habib_Esfahani,Q6400392,https://www.wikidata.org/wiki/Q6400392,male,poet; translator; writer,Iran,Ben,1835-01-01T00:00:00Z,,
Yunus ibn Habib,https://en.wikipedia.org/wiki/Yunus_ibn_Habib,Q8061399,https://www.wikidata.org/wiki/Q8061399,male,grammarian; linguist; poet,,,0699-01-01T00:00:00Z,,
Mana Aghaee,https://en.wikipedia.org/wiki/Mana_Aghaee,Q4934317,https://www.wikidata.org/wiki/Q4934317,female,blogger; poet; translator; writer,Iran; Sweden,Bushehr,1973-01-01T00:00:00Z,,
Morteza Ahmadi,https://en.wikipedia.org/wiki/Morteza_Ahmadi,Q5962454,https://www.wikidata.org/wiki/Q5962454,male,actor; lexicographer; singer; television actor; voice actor,Iran,Tehran,1924-11-01T00:00:00Z,,
Hasan Amid,https://en.wikipedia.org/wiki/Hasan_Amid,Q5956739,https://www.wikidata.org/wiki/Q5956739,male,journalist; lexicographer; writer,Iran,Mashhad,1910-01-01T00:00:00Z,,
Hasan Anvari,https://en.wikipedia.org/wiki/Hasan_Anvari,Q5944667,https://www.wikidata.org/wiki/Q5944667,male,lexicographer,Iran,Takab,1934-01-01T00:00:00Z,,
Ahmad Aram,https://en.wikipedia.org/wiki/Ahmad_Aram,Q5956408,https://www.wikidata.org/wiki/Q5956408,male,lexicographer; teacher; translator; writer,Iran,,1902-01-01T00:00:00Z,,
Manouchehr Arianpour,https://en.wikipedia.org/wiki/Manouchehr_Arianpour,Q5940905,https://www.wikidata.org/wiki/Q5940905,male,lexicographer,Iran,Kashan,1929-01-01T00:00:00Z,,
Karim Emami,https://en.wikipedia.org/wiki/Karim_Emami,Q3193187,https://www.wikidata.org/wiki/Q3193187,male,journalist; lexicographer; linguist; translator; writer,Iran,Kolkata,1930-05-26T00:00:00Z,,
Sulayman Hayyim,https://en.wikipedia.org/wiki/Sulayman_Hayyim,Q7557127,https://www.wikidata.org/wiki/Q7557127,male,lexicographer; linguist; playwright; poet; translator; writer,Iran,Tehran,1886-01-01T00:00:00Z,,
Bahauddin Khorramshahi,https://en.wikipedia.org/wiki/Bahauddin_Khorramshahi,Q5952872,https://www.wikidata.org/wiki/Q5952872,male,lexicographer; translator; writer,Iran,,1945-01-01T00:00:00Z,,
Ohadi Balyani,https://en.wikipedia.org/wiki/Ohadi_Balyani,Q6417568,https://www.wikidata.org/wiki/Q6417568,male,mystic; poet,Iran,Kazerun,1565-01-01T00:00:00Z,,
Mahmoud Salavati,https://en.wikipedia.org/wiki/Mahmoud_Salavati,Q16053869,https://www.wikidata.org/wiki/Q16053869,male,lexicographer; politician; translator,Iran,Khomeyni Shahr,1953-03-21T00:00:00Z,,
Heydar Abbasi,https://en.wikipedia.org/wiki/Heydar_Abbasi,Q5953453,https://www.wikidata.org/wiki/Q5953453,male,teacher; translator; writer,Iran,Maragheh,1943-02-24T00:00:00Z,,
Mir Shamsuddin Adib-Soltani,https://en.wikipedia.org/wiki/Mir_Shamsuddin_Adib-Soltani,Q5960565,https://www.wikidata.org/wiki/Q5960565,male,philosopher; physician; translator,Iran,Iran,1931-01-01T00:00:00Z,,
Mehri Ahi,https://en.wikipedia.org/wiki/Mehri_Ahi,Q5960068,https://www.wikidata.org/wiki/Q5960068,female,translator,Iran,,1922-01-01T00:00:00Z,,
Taraneh Alidoosti,https://en.wikipedia.org/wiki/Taraneh_Alidoosti,Q275637,https://www.wikidata.org/wiki/Q275637,female,actor; film actor; translator,Iran,Tehran,1984-01-12T00:00:00Z,t_alidoosti,https://x.com/t_alidoosti
Hannibal Alkhas,https://en.wikipedia.org/wiki/Hannibal_Alkhas,Q6399002,https://www.wikidata.org/wiki/Q6399002,male,painter; translator; writer,Iran,Kermanshah,1930-06-16T00:00:00Z,,
Mahmoud Anbarani,https://en.wikipedia.org/wiki/Mahmoud_Anbarani,Q6734318,https://www.wikidata.org/wiki/Q6734318,male,essayist; linguist; poet; translator; writer,Iran,Sabzevar,1937-01-01T00:00:00Z,,
Manuchehr Anvar,https://en.wikipedia.org/wiki/Manuchehr_Anvar,Q5942318,https://www.wikidata.org/wiki/Q5942318,male,film director; translator; writer,Iran,Tehran,1928-01-01T00:00:00Z,,
Abd al-Rahim Aqiqi Bakhshayishi,https://en.wikipedia.org/wiki/Abd_al-Rahim_Aqiqi_Bakhshayishi,Q85972824,https://www.wikidata.org/wiki/Q85972824,male,religious writer,Iran; Pahlavi Iran,Bakhshayesh,1942-01-01T00:00:00Z,,
Dariush Ashoori,https://en.wikipedia.org/wiki/Dariush_Ashoori,Q3016686,https://www.wikidata.org/wiki/Q3016686,male,encyclopedist; essayist; iranologist; lexicologist; linguist; literary critic; philosopher; translator; writer,Iran,Tehran,1938-08-02T00:00:00Z,,
Arabik Baghdasarian,https://en.wikipedia.org/wiki/Arabik_Baghdasarian,Q125066479,https://www.wikidata.org/wiki/Q125066479,male,caricaturist; cartoonist; designer; director; illustrator; painter; translator,Iran,Sari,1939-08-01T00:00:00Z,,
Behzad Barkat,https://en.wikipedia.org/wiki/Behzad_Barkat,Q2690016,https://www.wikidata.org/wiki/Q2690016,male,linguist; translator,Iran,Tehran,1955-01-01T00:00:00Z,,
Iraj Bashiri,https://en.wikipedia.org/wiki/Iraj_Bashiri,Q1392657,https://www.wikidata.org/wiki/Q1392657,male,historian; linguist; professor,United States,Behbahan,1940-07-31T00:00:00Z,,
Pouran Bazargan,https://en.wikipedia.org/wiki/Pouran_Bazargan,Q30328095,https://www.wikidata.org/wiki/Q30328095,female,activist; school teacher; translator,Iran,,1937-01-01T00:00:00Z,,
Farjam Behnam,https://en.wikipedia.org/wiki/Farjam_Behnam,Q5435362,https://www.wikidata.org/wiki/Q5435362,male,editor,Iran,,1966-01-01T00:00:00Z,,
Bahram Beyzai,https://en.wikipedia.org/wiki/Bahram_Beyzai,Q803646,https://www.wikidata.org/wiki/Q803646,male,children's writer; director; essayist; film director; film editor; historian; playwright; screenwriter; theatrical director; translator; university teacher; writer,Iran,Tehran,1938-12-26T00:00:00Z,,
Bahman Daroshafaei,https://en.wikipedia.org/wiki/Bahman_Daroshafaei,Q22583108,https://www.wikidata.org/wiki/Q22583108,male,blogger; journalist; translator,Iran; United Kingdom,,,,
Najaf Daryabandari,https://en.wikipedia.org/wiki/Najaf_Daryabandari,Q24897,https://www.wikidata.org/wiki/Q24897,male,essayist; linguist; translator; writer,Iran; Pahlavi Iran,Abadan,1929-08-23T00:00:00Z,,
Mahmoud Reza Eftekharzadeh,https://en.wikipedia.org/wiki/Mahmoud_Reza_Eftekharzadeh,Q21818019,https://www.wikidata.org/wiki/Q21818019,male,translator,Iran,Birjand,1954-10-20T00:00:00Z,,
Mohsen Emadi,https://en.wikipedia.org/wiki/Mohsen_Emadi,Q6894389,https://www.wikidata.org/wiki/Q6894389,male,filmmaker; poet; translator; writer,Iran,Sari,1976-10-29T00:00:00Z,,
Reza Espili,https://en.wikipedia.org/wiki/Reza_Espili,Q124813283,https://www.wikidata.org/wiki/Q124813283,male,journalist; poet; translator,,,1973-07-09T00:00:00Z,,
Yussef E'tesami,https://en.wikipedia.org/wiki/Yussef_E%27tesami,,,,,,,,,
Mahdi Falahati,https://en.wikipedia.org/wiki/Mahdi_Falahati,Q31067595,https://www.wikidata.org/wiki/Q31067595,male,poet; translator,,Iran,1958-01-01T00:00:00Z,,
Athena Farrokhzad,https://en.wikipedia.org/wiki/Athena_Farrokhzad,Q16594793,https://www.wikidata.org/wiki/Q16594793,female,lecturer; literary critic; poet; translator; writer,Sweden,Tehran,1983-08-23T00:00:00Z,,
Shabnam Farshadjoo,https://en.wikipedia.org/wiki/Shabnam_Farshadjoo,Q16047444,https://www.wikidata.org/wiki/Q16047444,female,actor,Iran,Tehran,1978-01-01T00:00:00Z,,
Maxime Feri Farzaneh,https://en.wikipedia.org/wiki/Maxime_Feri_Farzaneh,Q3092694,https://www.wikidata.org/wiki/Q3092694,male,film director; writer,France; Iran,Tehran,1929-07-02T00:00:00Z,,
Ezzatullah Foladvand,https://en.wikipedia.org/wiki/Ezzatullah_Foladvand,Q5955419,https://www.wikidata.org/wiki/Q5955419,male,translator,Iran,Isfahan,1935-01-01T00:00:00Z,,
Azita Ghahreman,https://en.wikipedia.org/wiki/Azita_Ghahreman,Q29241,https://www.wikidata.org/wiki/Q29241,female,blogger; poet; translator; writer,Iran,Mashhad,1962-01-01T00:00:00Z,,
Hengameh Ghaziani,https://en.wikipedia.org/wiki/Hengameh_Ghaziani,Q5948359,https://www.wikidata.org/wiki/Q5948359,female,actor,Iran,Mashhad,1970-05-20T00:00:00Z,,
Gholam Hossein Sarmadnia,https://en.wikipedia.org/wiki/Gholam_Hossein_Sarmadnia,Q85973315,https://www.wikidata.org/wiki/Q85973315,male,translator,,,1949-01-01T00:00:00Z,,
Gholamhossein Yousefi,https://en.wikipedia.org/wiki/Gholamhossein_Yousefi,Q5951778,https://www.wikidata.org/wiki/Q5951778,male,literary scholar; translator; writer,Iran,Mashhad,1928-01-01T00:00:00Z,,
Fakhri Golestan,https://en.wikipedia.org/wiki/Fakhri_Golestan,Q5945711,https://www.wikidata.org/wiki/Q5945711,female,ceramicist; translator,Iran,,1925-01-01T00:00:00Z,,
Lili Golestan,https://en.wikipedia.org/wiki/Lili_Golestan,Q6547616,https://www.wikidata.org/wiki/Q6547616,female,exhibition curator; gallerist; linguist; translator; writer,Iran,Tehran,1944-07-14T00:00:00Z,,
Hamid Golpira,https://en.wikipedia.org/wiki/Hamid_Golpira,Q20668464,https://www.wikidata.org/wiki/Q20668464,male,activist; blogger; journalist; translator; writer,Iran,Baltimore,1960-01-16T00:00:00Z,,
Yaghma Golrouyi,https://en.wikipedia.org/wiki/Yaghma_Golrouyi,Q37448,https://www.wikidata.org/wiki/Q37448,male,photographer; poet; recording artist; singer; songwriter; translator; writer,Iran,Urmia,1975-07-28T00:00:00Z,,
Torab Haghshenas,https://en.wikipedia.org/wiki/Torab_Haghshenas,Q30328187,https://www.wikidata.org/wiki/Q30328187,male,activist; translator,Iran,Jahrom,1942-08-23T00:00:00Z,,
Edward Haghverdian,https://en.wikipedia.org/wiki/Edward_Haghverdian,Q6418737,https://www.wikidata.org/wiki/Q6418737,male,journalist; painter; poet; translator,Armenia,Tehran,1952-04-04T00:00:00Z,,
Sadegh Hedayat,https://en.wikipedia.org/wiki/Sadegh_Hedayat,Q315017,https://www.wikidata.org/wiki/Q315017,male,novelist; poet; prose writer; short story writer; translator; writer,Iran,Tehran,1902-01-01T00:00:00Z,,
Arash Hejazi,https://en.wikipedia.org/wiki/Arash_Hejazi,Q626412,https://www.wikidata.org/wiki/Q626412,male,journalist; linguist; novelist; physician; translator; writer,Iran,Tehran,1971-01-01T00:00:00Z,,
Razi Hirmandi,https://en.wikipedia.org/wiki/Razi_Hirmandi,Q7299547,https://www.wikidata.org/wiki/Q7299547,male,linguist; translator; writer,,,,,
Mahmoud Hosseini Zad,https://en.wikipedia.org/wiki/Mahmoud_Hosseini_Zad,Q5953882,https://www.wikidata.org/wiki/Q5953882,male,playwright; translator; writer,Iran,Firuzkuh,1946-04-08T00:00:00Z,,
Saleh Hosseini,https://en.wikipedia.org/wiki/Saleh_Hosseini,Q7403912,https://www.wikidata.org/wiki/Q7403912,male,academic; linguist; literary critic; translator; writer,Iran,Sonqor,1946-01-01T00:00:00Z,,
Shahram Jalilian,https://en.wikipedia.org/wiki/Shahram_Jalilian,Q15241256,https://www.wikidata.org/wiki/Q15241256,male,academic; essayist; historian; translator; writer,Iran,Khorramshahr,1978-05-08T00:00:00Z,,
Sepideh Jodeyri,https://en.wikipedia.org/wiki/Sepideh_Jodeyri,Q7451921,https://www.wikidata.org/wiki/Q7451921,female,journalist; linguist; poet; translator; writer,Iran,Ahvaz,1976-05-23T00:00:00Z,,
Ahmad Kamyabi Mask,https://en.wikipedia.org/wiki/Ahmad_Kamyabi_Mask,Q5964149,https://www.wikidata.org/wiki/Q5964149,male,literary critic; playwright; poet; translator; writer,Iran,Birjand,1943-01-01T00:00:00Z,,
Mohammad Karamudini,https://en.wikipedia.org/wiki/Mohammad_Karamudini,Q3276998,https://www.wikidata.org/wiki/Q3276998,male,biologist; linguist; teacher; translator,Iran,Sirjan,1955-01-01T00:00:00Z,,
Niki Karimi,https://en.wikipedia.org/wiki/Niki_Karimi,Q466645,https://www.wikidata.org/wiki/Q466645,female,actor; film actor; film director; linguist; model; photographer; screenwriter; translator,Iran,Tehran,1971-11-10T00:00:00Z,,
Media Kashigar,https://en.wikipedia.org/wiki/Media_Kashigar,Q5876363,https://www.wikidata.org/wiki/Q5876363,male,essayist; poet; translator; writer,Iran,Tehran,1956-01-01T00:00:00Z,,
Shokufeh Kavani,https://en.wikipedia.org/wiki/Shokufeh_Kavani,Q7500187,https://www.wikidata.org/wiki/Q7500187,female,human rights activist; painter; translator,Australia; Iran,Tehran,1970-01-01T00:00:00Z,,
Mehdi Khalaji,https://en.wikipedia.org/wiki/Mehdi_Khalaji,Q6809332,https://www.wikidata.org/wiki/Q6809332,male,blogger; journalist; linguist; novelist; translator; writer,Iran,Qom,1973-09-21T00:00:00Z,MehdiKhalaji,https://x.com/MehdiKhalaji
Jamil Lotfollahnasabi,https://en.wikipedia.org/wiki/Jamil_Lotfollahnasabi,Q65198194,https://www.wikidata.org/wiki/Q65198194,male,,,,,,
Ma'na of Pars,https://en.wikipedia.org/wiki/Ma%27na_of_Pars,,,,,,,,,
Mostafa Malekian,https://en.wikipedia.org/wiki/Mostafa_Malekian,Q6916858,https://www.wikidata.org/wiki/Q6916858,male,linguist; philosopher; translator; writer,Iran,Shahreza,1956-01-01T00:00:00Z,,
Ahmad Reza Mamduhi,https://en.wikipedia.org/wiki/Ahmad_Reza_Mamduhi,Q12344702,https://www.wikidata.org/wiki/Q12344702,male,Esperantist; architect; translator,Iran,Mashhad,1960-04-28T00:00:00Z,,
