username,display_name,description,followers_count,following_count,statuses_count,verified,created_at,location,url,profile_image_url,profile_banner_url,description_en,display_name_en,predicted_class,confidence_level,prob_0,prob_1,prob_2,uncertainty_score
abdul_qadi90079,Abdul qadir Jailani,,2.0,44.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abdul Qadir Jailani,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ahadisherko,SH.1990,,47.0,241.0,34.0,False,September 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,SH.1990,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
1meshmo,Mehdi.Sharifi.Mo.,,107.0,550.0,1311.0,False,March 2015,ایران,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Mehdi.Sharifi.Mo.,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
1wlxeue6p5b8ws,ModestyYale,,129.0,3438.0,0.0,False,September 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,ModestyYale,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
2_ncqr,Cotton Headed Ninny Muggins,,102.0,1586.0,287.0,False,March 2016,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Cotton Headed Ninny Muggins,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
1573cigars,1573 Cigars,Exclusive U.K. Distributor of Foundation Cigar Company.,649.0,10.0,3.0,False,October 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Exclusive U.K. Distributor of Foundation Cigar Company.,1573 Cigars,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
1983ms13,Monkey,,226.0,1945.0,2327.0,False,June 2024,"Dubai, United Arab Emirates",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Monkey,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
19azamat9267,Азамат Елеманов,,1.0,17.0,0.0,False,February 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Azamat Elemanov,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
1bl51ilj2fkkt,MavisColclough,,33.0,1289.0,0.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,MavisColclough,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
4zk79e91ywvxni2,Мадина,Халық ушін болашақ үшін аянбай еңбек етем!,11.0,118.0,18.0,False,March 2019,Kazakhstan,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I will work tirelessly for the future of the people!,Medina,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abdulrahma74533,Abdulrahman iphone,,2.0,100.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abdulrahman iphone,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abdusamad_aa,Абдусамад,,5.0,30.0,1.0,False,June 2017,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abdusamad,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abedimoham75246,mohammad abedi,,1.0,7.0,2.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Mohammad Abedi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abedini_farzane,Farzane Abedini,,79.0,177.0,3931.0,False,January 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Farzane Abedini,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abediyazda45296,yazdan Abedi,,0.0,3.0,0.0,False,September 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abedi from summer,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abdulhaidari313,Abdul Ghafor Alavi,,1.0,7.0,0.0,False,June 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abdul Ghafor Alavi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
albertcamus7700,Albert camus,I have always loved everything about you. Even what i didn't understand. - Albert Camus,252.0,6861.0,315.0,False,October 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I have always loved everything about you. Even what i didn't understand. - Albert Camus,Albert camus,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ahali73975790a,Şahəli,,23.0,107.0,19.0,False,March 2020,Azerbaijan,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Branched,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abaerbockarchiv,Annalena Baerbock,Außenministerin a. D.,,114.0,1004.0,False,December 2021,Berlin,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Former Foreign Minister D,Annalena Baerbock,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aaljamel13216,Alzamn aljamel,,27.0,1200.0,0.0,False,June 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alzamn aljamel,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aam653073,Amit Mishra,,2.0,2113.0,4.0,False,March 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amit Mishra,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aarabisaeid,Saeid Aarabi,,0.0,25.0,66.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Saeed Arabi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aaravtyagi_x,Aarav Tyagi,"Add $10,000+ to your average client value using our AI Pricing Recommendations and Market Benchmarks.  Generate flawless PDF Quotes that actually CONVERT.",0.0,17.0,0.0,False,July 2025,"London, United Kingdom",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Add $10,000+ to your average client value using our AI Pricing Recommendations and Market Benchmarks.  Generate flawless PDF Quotes that actually CONVERT.",Aarav Tyagi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abhaddadii,Haddadi,t.me/abolfazlhaddadi,,415.0,3931.0,False,January 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,t.me/abolfazlhaddadi,Haddadi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
4xasw2m9126jd,VernaAckermann,,47.0,2056.0,0.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Verna Ackermann,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alexcurran95,𝐀𝐥𝐞𝐱 𝐂𝐮𝐫𝐫𝐚𝐧,,2603.0,7343.0,1376.0,False,November 2018,Contae Lú,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,𝐀𝐥𝐞𝐱 𝐂𝐮𝐫𝐫𝐚𝐧,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alcuiqieh23641,Alcuiqieh,,33.0,1265.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alcuiqieh,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aleahmikul20525,Princess Queen Aalieyaah Aleah Alal,,116.0,1678.0,59.0,False,December 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Princess Queen Aalieyaah Aleah Alal,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aleborghi_,Alessandro Borghi,Ridete.,,208.0,1525.0,False,February 2012,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Laugh.,Alessandro Borghi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alecknowsads,Alec Lopez,Head of Production  @markhamyard,81.0,271.0,941.0,False,September 2015,"St Petersburg, FL",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Head of Production  @markhamyard,Alec Lopez,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alessandrobanfi,Alessandro Banfi,Giornalista libero professionista,5354.0,1465.0,2346.0,False,November 2011,Milano,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Freelance journalist,Alessandro Banfi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alastairmurra18,Alastair Murray,,347.0,3178.0,154.0,False,March 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alastair Murray,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alawamiaqe84264,Aqeela Alawami,,8.0,130.0,4.0,False,January 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Aqeela Alawami,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alphard1black,Alphard (Taylor's Version),I salute you if you’re much too much to handle.,4211.0,920.0,,False,June 2020,The Tortured Poets Department,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I salute you if you’re much too much to handle.,Alphard (Taylor's Version),0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
abdelkarimslp,Abdelkarim💎,,,208.0,3938.0,False,May 2013,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abdelkarim💎,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aggholamyy,Pontius Pilate,"Δεν ελπίζω τίποτα, δε φοβάμαι τίποτα, είμαι ελεύθερος.",204.0,1493.0,5916.0,False,October 2012,Planet B612,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"I hope for nothing, I fear nothing, I am free.",Pontius Pilate,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
almergaw41256,Almergaw,,22.0,1563.0,0.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Almergaw,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alicetheca7,alicethecat,,0.0,3.0,0.0,False,August 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,alicethecat,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aliciamata77,ALICIA MATA,,0.0,24.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,ALICE KILLS,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aliciasummerstv,Alicia Summers,"Raising Giants  | Fire Wife  | Emmy Winner | OAN | NBC/CBS Alum | UCSD | eSummers Ins. | Once a NFL Raiderette, Always One | Mainly on IG & TikTok",6142.0,854.0,2578.0,False,February 2009,San Diego,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Raising Giants  | Fire Wife  | Emmy Winner | OAN | NBC/CBS Alum | UCSD | eSummers Ins. | Once a NFL Raiderette, Always One | Mainly on IG & TikTok",Alicia Summers,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alhdedeabd92383,Abd Alhdede,,0.0,5.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abd Alhdede,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alsenysalifouc8,Alseny Salifou Camara,,37.0,1360.0,8.0,False,July 2019,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alseny Salifou Camara,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alshiraz1,Shiraz Habbib,,270.0,2750.0,,False,August 2014,South Africa,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Shiraz Habbib,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
altendprod,Alt Ending Productions,,601.0,0.0,2.0,False,June 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alt Ending Productions,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
almww10,almomo,,19.0,776.0,9.0,False,October 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,almomo,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alokobra1643794,alokobra,,0.0,39.0,10.0,False,September 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,alokobra,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alooupi61211,Alooupi,,88.0,2288.0,0.0,False,April 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Hello,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alpacinoih,alpacino,alpacino,40.0,149.0,1261.0,False,August 2018,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,alpacino,alpacino,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alpeeoqiw49588,Kelly Poe,,27.0,1048.0,0.0,False,October 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Kelly Poe,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
0s5lud2qs9dy01o,OliviaShaw,,37.0,1247.0,0.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,OliviaShaw,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aaknopf,Alfred A. Knopf,Dedicated to publishing distinguished fiction and nonfiction since 1915.,,3115.0,6157.0,False,December 2008,"New York, NY",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Dedicated to publishing distinguished fiction and nonfiction since 1915.,Alfred A. Knopf,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aalabadi78525,Abood Alabadi,,0.0,5.0,3.0,False,July 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Abood Alabadi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
a_fallahzadeh,Amir Fallahzadeh,,1.0,222.0,1.0,False,June 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amir Fallahzadeh,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
a_sarkohi,Arash Sarkohi,Welcome to the Jungle! (here mostly in farsi),2995.0,702.0,1854.0,False,October 2016,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Welcome to the Jungle! (here mostly in farsi),Arash Sarkohi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
a1976_b,Amir.B,,21.0,233.0,302.0,False,July 2011,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amir.B,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
a60968h,Amin,,0.0,15.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amen,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aaaaaaav69,Sasasaa,,51.0,245.0,405.0,False,September 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Will join,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
10190celine,Céline,,96.0,3455.0,2320.0,False,June 2012,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Celine,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
almirasalsa918,mariaanderson ❥❥❥,be a good one honey,448.0,1710.0,657.0,False,September 2012,USA,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,be a good one honey,mariaanderson ❥❥❥,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
10am,☆♩ ♪ ♫ ♬♡,,69.0,358.0,2320.0,False,September 2008,电脑前,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,☆♩ ♪ ♫ ♬♡,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
12_adin10571,Adin 12,,0.0,6.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Age 12,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alfa12365770,Alfa,,2.0,23.0,1.0,False,August 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alfa,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alfrewoodard,Alfre Woodard,Good triumphs,,318.0,1119.0,False,August 2012,Present,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Good triumphs,Alfre Woodard,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alga_kazakhstan,"Алга, Казахстан!",,2459.0,1032.0,1381.0,False,January 2011,"Almaty, Kazakhstan",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,"Go ahead, Kazakhstan!",0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alie89700828,alie,,37.0,549.0,9.0,False,November 2020,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,otherwise,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_garrulus,Garrulus,,112.0,475.0,654.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Chatter,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
__mehmetaslan__,mehmet__aslan,,2.0,5.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,mehmet__aslan,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_alevgundogan_,Alev Gündoğan,,0.0,4.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alev Gundogan,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_ghazaltaleb,Ghazal,,13.0,47.0,3115.0,False,February 2020,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ghazal,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
__dokhtarak,Emily,,13.0,184.0,75.0,False,August 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Emily,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_alignments,Alignments,"@__Think_ ,",15.0,13.0,2.0,False,June 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"@__Think_ ,",Alignments,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
___tw1tt3r___,tw1tt3r,,18.0,558.0,494.0,False,April 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,tw1tt3r,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_hasanbro,Hasan Bro,Muslim,94.0,249.0,173.0,False,October 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Muslim,Hasan Bro,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
031es,031esf,031,0.0,11.0,1.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,031,031esf,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
allison61478051,Allison,Don’t even know what I’m doing here tbh,2.0,10.0,5.0,False,June 2021,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Don’t even know what I’m doing here tbh,Allison,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_zelenska_,Zelenska,a linguist,21.0,309.0,746.0,False,March 2020,United Kingdom,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,a linguist,Zelenska,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_bonos_,🌟,,40.0,7500.0,,False,November 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,🌟,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ahmadi_ahmadii,bəmalu,,21.0,155.0,173.0,False,March 2022,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,good,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
__shim__shim,Sh!m@,,5769.0,523.0,,False,September 2017,NY,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Sh!m@,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
__rumi22_,rumi,,13.0,491.0,134.0,False,November 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,rumi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
_ellrose,ell,,5833.0,225.0,,False,May 2013,"Manchester, England",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,ell,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ahmadiaman84324,Amanllah Ahmadi,,5.0,65.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Amanllah Ahmadi,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ahamd155610,ahamd,,0.0,10.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,ahem,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
2088sajad24892,Sajad,,5.0,39.0,53.0,False,December 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Hundreds,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alhmdanykh57899,KHERALH Alhmdany,,0.0,38.0,0.0,False,December 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,KHERALH Alhmdany,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
altynay1989,Алтынай Аскаровна,I am very simple Kazakh,0.0,1447.0,23.0,False,August 2016,Kazakhstan,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,I am very simple Kazakh,Altynai Askarovna,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alybor11,Aly Borromeo,Perseverance is what makes us.. KayaFC  @alybor11,,483.0,5034.0,False,January 2011,Philippines,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Perseverance is what makes us.. KayaFC  @alybor11,Aly Borromeo,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
amaeibahar30792,Bahareh Amaei,,1.0,83.0,0.0,False,July 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Bahareh Amaei,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
___cfilm,🎞️,,0.0,424.0,4.0,False,March 2023,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,🎞️,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aliyuhy00700404,Aliyu Hydar,To have is better than knowing how to use,170.0,1575.0,149.0,False,February 2022,"Kado, Nigeria",,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,To have is better than knowing how to use,Aliyu Hydar,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ali564m50784,Ali564 M,,0.0,24.0,0.0,False,November 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Ali564 M,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aljadyf,Aljady Franco,Submission to the one who holds my soul in his hands.,367.0,2327.0,6984.0,False,October 2015,Pereira Risaralda Colombi,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,Submission to the one who holds my soul in his hands.,Aljady Franco,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alian2025,adele alian,,1.0,58.0,0.0,False,May 2025,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,adele alian,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
aliaydinfromaz,AliAydin,,30.0,84.0,260.0,False,December 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,AliAydin,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ali__erfani110,Alierfani,,5.0,4.0,3.0,False,November 2020,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,Alierfani,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
ali_94355,a‌,,0.0,49.0,12.0,False,March 2024,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,a‌,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
,,,,,,,,,,,,,,0,0.7737588843182763,0.7737588843182763,0.22624111568172361,,0.22624111568172367
alavi2183,علی علوی,اگر اراده ای نباشد عشقی در کار نیست:  انتخاب ایستادگی در مقابل ظلم وبیداد حقی است که هیچ کس نمی تواند از کسی بگیرد.هوادار مجاهدین خلق ایران,5910.0,3195.0,1356.0,False,April 2017,زیر گنبد کبود,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"If there is no will, there is no love: choosing to stand against oppression and violence is a right that no one can take from anyone. Supporter of the People's Mujahideen of Iran",Ali Alavi,1,0.7738312980461098,0.22616870195389016,0.7738312980461098,,0.22616870195389016
ali_bitarafan5,علی بیطرفان,بابا زشته آقای اصغر، منو می‌ترسونی از دوتا گلوله؟!,,3941.0,1332.0,False,June 2017,جمهوری اسلامی ایران,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,"Ugly father, Mr. Asghar, are you scaring me with two bullets?!",Ali Bitarfan,1,0.7740939207729979,0.22590607922700212,0.7740939207729979,,0.22590607922700212
