confidence_level,created_at,description,description_en,display_name,display_name_en,followers_count,following_count,iteration_source,location,manual_target_population,predicted_class,profile_banner_url,profile_image_url,statuses_count,target_population,uncertainty_score,url,username,verified,manual_label,prob_0,prob_1,prob_2,confidence_group
,November 2016,"Soyez réalistes, demandez l'impossible.",,Ali Parsai,,377.0,958.0,2.0,Planet Earth,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5809.0,2.0,,,alparsai,False,,,,,
,October 2025,,,Kelly Poe,,27.0,1048.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,2.0,,,alpeeoqiw49588,False,,,,,
0.5133337203212268,October 2023,,,احمد صالح,احمد صالح,362.0,5657.0,3.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5.0,,0.4866662796787732,,alrfat13271,False,,,,,
,November 2018,"Consultant Pancreaticobiliary, Obesity, Laparoscopic and Robotic Surgeon, UHDBTrust. Director of Education - Laparoscopic & Robotic surgery, ALSGBI.",,Altaf K Awan,,1054.0,451.0,2.0,"Derby, England",2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1803.0,2.0,,,altaf_awan12,False,,,,,
0.5067083987526817,August 2016,I am very simple Kazakh,I am very simple Kazakh,Алтынай Аскаровна,Алтынай Аскаровна,0.0,1447.0,3.0,Kazakhstan,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,23.0,,0.4932916012473183,,altynay1989,False,,,,,
,February 2024,,,313اليماني515,,77.0,989.0,2.0,"Georgia, USA",2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1686.0,2.0,,,alyamaniyeen,False,,,,,
,March 2023,,,Amir,,14.0,252.0,2.0,,2.0,,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,0.0,2.0,,,am2002rmost,False,,,,,
0.5354160456031936,June 2014,Ambasciatrice d’Italia in Iran. Personal views only. Follows and Retweets are not endorsement.,Ambasciatrice d’Italia in Iran. Personal views only. Follows and Retweets are not endorsement.,Paola Amadei,Paola Amadei,162.0,28.0,3.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3.0,,0.4645839543968064,,amadei_paola,False,,,,,
,,,,,,,,2.0,,,,,,,,,,,,,,,,
0.5010000918278072,September 2020,Get the latest on #IndianFootball  here  | Business Queries / Contact (DM)  : stoppage90nd@gmail.com | FB & IG :  @90ndstoppage,Get the latest on #IndianFootball  here  | Business Queries / Contact (DM)  : stoppage90nd@gmail.com | FB & IG :  @90ndstoppage,90ndstoppage,90ndstoppage,,566.0,4.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5593.0,,0.4989999081721927,,90ndstoppage,False,,,,,
0.502296308789679,December 2012,مهتم بالأخبار السياسية والتطورات العسكرية في العراق . Journalist and writer,Interested in political news and military developments in Iraq. Journalist and writer,احمد الذواق,Ahmed Al-Zawaq,,455.0,4.0,Iraq,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1400.0,,0.497703691210321,,al_thawaq,False,,,,,
0.5029518640945647,April 2020,"Cartoonist, comic book artist. Much love to the classical comics. Contact me for commissions.","Cartoonist, comic book artist. Much love to the classical comics. Contact me for commissions.",Alexey Gorboot,Alexey Gorboot,,242.0,4.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2237.0,,0.4970481359054353,,alexeygorboot,False,,,,,
0.5043986814263588,November 2010,on here less frequently |  @defectormedia  | Normal Gossip co-creator/producer | writer ( @harpersbazaarus  @poynter  @catapultstory  +) | she/her,on here less frequently |  @defectormedia  | Normal Gossip co-creator/producer | writer ( @harpersbazaarus  @poynter  @catapultstory  +) | she/her,alex sujong laughlin,alex sujong laughlin,,2325.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,200.0,,0.4956013185736412,,alexlaughs,False,,,,,
0.5050892874568577,January 2012,مدیر دارالعلوم و امام جمعه اهل سنت زاهدان و رئیس شورای هماهنگی مدارس علوم دینی اهل سنت سیستان و بلوچستان,"The director of Darul Uloom and the imam of Ahl al-Sunnah Zahedan, and the head of the coordinating council of Ahl al-Sunnah religious schools in Sistan and Baluchistan",شیخ الاسلام مولانا عبدالحمید,Shaykh-ul-Islam Maulana Abdul Hameed,,2.0,4.0,iran,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3668.0,,0.4949107125431423,,abdolhamidnet,False,,,,,
0.5062557706212908,March 2019,"A PhD candidate passionate about politics, fighting Islamists and terrorists. A retweet is not an endorsement. Opinions are mine.","A PhD candidate passionate about politics, fighting Islamists and terrorists. A retweet is not an endorsement. Opinions are mine.",ثنا ابراهیمی | Sana Ebrahimi,Sana Ebrahimi Sana Ebrahimi,,837.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5593.0,,0.4937442293787092,,__injaneb96,False,,,,,
0.5065917663388826,March 2010,رئيس اتحاد الصحفيين العرب في السويد رئيس تحرير صحيفة يورو تايمز  @eurotimesarabia  ..مذيع اول ومقدم برامج سياسية في قناة ابوظبي سابقاً..,"President of the Union of Arab Journalists in Sweden, Editor-in-Chief of the Euro Times newspaper @eurotimesarabia... Formerly a senior broadcaster and presenter of political programs on Abu Dhabi Channel..",د. علي الجابري,D. Ali Al Jabri,,989.0,4.0,"Stockholm, Sweden",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1332.0,,0.4934082336611174,,alialjabiri,False,,,,,
0.5065917663388826,November 2017,مهتم في الاقتصاد,Interested in economics,Abid Ali,Abid Ali,138.0,1332.0,4.0,اليمن,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,175.0,,0.4934082336611174,,abdullahhemyari,False,,,,,
0.5070184385104961,August 2012,Sylvester’s page is run by his manager  @execcer  but also with personal input & photos from him. NB: Personal replies not possible. Manager:  clareeden.com,Sylvester’s page is run by his manager  @execcer  but also with personal input & photos from him. NB: Personal replies not possible. Manager:  clareeden.com,Sylvester McCoy,Sylvester McCoy,,121.0,4.0,"London, England",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4831.0,,0.4929815614895039,,4sylvestermccoy,False,,,,,
0.5072716759572493,September 2025,لو كنت تعلم ما يقال في غيابك من أقرب الناس إليك لأصبحت تبتسم للحيوانات فقط . . !,"If you knew what was said in your absence by the people closest to you, you would only smile at animals. . !",Ahmedsaad,Ahmed Saad,1.0,16.0,4.0,Iraq,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3.0,,0.4927283240427507,,ahmedsaad189151,False,,,,,
0.5075164854319218,December 2025,خسته ام ؛,I'm tired,آیـدیـنـم یا شاید یه انسان غمگین ؛,Aydinm or maybe a sad person;,0.0,8.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,27.0,,0.4924835145680781,,aidin_og,False,,,,,
0.5078072274938896,April 2021,Researcher Author Director Producer,Researcher Author Director Producer,Abbas_Mowzoon,Abbas_Mowzoon,,0.0,4.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,390.0,,0.4921927725061104,,abbasmowzoon,False,,,,,
0.5084671575594184,March 2010,"OFFICER IN MOROCCO, JOURNALIST IN SWEDEN! ضابط في المغر ب، صحافي في  السويد ـ  Téléphone+46708121240  rami.tv","OFFICER IN MOROCCO, JOURNALIST IN SWEDEN! An officer in Morocco, a journalist in Sweden - Téléphone +46708121240 rami.tv",Ahmed Rami - احمد رامي,Ahmed Rami - Ahmed Rami,1837.0,6334.0,4.0,"Stockholm, Sweden",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,9923.0,,0.4915328424405816,,ahmed_rami,False,,,,,
0.5087137237853857,September 2009,"love reading,music,movies and these days speaking Deutsch is my favorite","love reading,music,movies and these days speaking Deutsch is my favorite",jupiter,jupiter,59.0,978.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,996.0,,0.4912862762146143,,ailar1000,False,,,,,
0.5091674494828407,July 2010,"The nation’s premier grassroots movement dedicated to preserving America’s culture, sovereignty & security.  SUBSCRIBE:  actforamerica.substack.com","The nation’s premier grassroots movement dedicated to preserving America’s culture, sovereignty & security.  SUBSCRIBE:  actforamerica.substack.com",ACT For America,ACT For America,,508.0,4.0,"Washington, DC",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4955.0,,0.4908325505171593,,actforamerica,False,,,,,
0.5103493916969744,March 2024,"As a fervent supporter of PTI, I passionately advocate for its vision of a corruption-free and prosperous Pakistan under Imran Khan's leadership.","As a fervent supporter of PTI, I passionately advocate for its vision of a corruption-free and prosperous Pakistan under Imran Khan's leadership.",Abdul Samad,Abdul Samad,1070.0,258.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1409.0,,0.4896506083030256,,abdul_samad_pti,False,,,,,
0.5103493916969744,October 2019,palestine free is a must !!!,palestine free is a must !!!,Ajik,Ajik,6.0,145.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4469.0,,0.4896506083030256,,ajik38933950,False,,,,,
0.5120316091302053,March 2024,Empowering civil society to create change after atrocity.   Email us: preventingac@thedutylegacy.org.uk,Empowering civil society to create change after atrocity.   Email us: preventingac@thedutylegacy.org.uk,The Alliance for the Prevention of Atrocity Crimes,The Alliance for the Prevention of Atrocity Crimes,296.0,462.0,4.0,"England, United Kingdom",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,546.0,,0.4879683908697947,,acpreventiontdl,False,,,,,
0.5125459981040739,September 2016,استادیار گروه اقتصاد دانشگاه فردوسی مشهد,"Assistant Professor, Department of Economics, Ferdowsi University of Mashhad",علی چشمی,Ali Chasmi,4919.0,202.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1651.0,,0.4874540018959261,,ali_cheshomi,False,,,,,
0.5125459981040739,March 2021,علی ربیعی /  استاد دانشگاه و فعال سیاسی _اجتماعی,Ali Rabiei / university professor and political-social activist,Ali Rabiei,Ali Rabiei,7806.0,0.0,4.0,IRAN,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,548.0,,0.4874540018959261,,alirabiei_iran,False,,,,,
0.5125459981040739,September 2014,معلم و مدرس دانشگاه,University teacher and lecturer,AliAhmad olfati,AliAhmad olfati,197.0,2519.0,4.0,تهران,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,27.0,,0.4874540018959261,,aliahmadolfati,False,,,,,
0.513350388973846,October 2024,innovationtechinvest.com the best platform where you can be making steady income from bitcoin       build your own empire so that you will grow,innovationtechinvest.com the best platform where you can be making steady income from bitcoin       build your own empire so that you will grow,dominika janik,dominika janik,700.0,7498.0,4.0,Poland,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,553.0,,0.486649611026154,,aaction414,False,,,,,
0.5141630224786388,September 2020,منشق من منظمة بدر وصاحب قناة على اليوتيوب ( قناة الأسير العراقي )  youtube.com/channel/UCbIAj …,A defector from the Badr Organization and owner of a YouTube channel (The Iraqi Prisoner Channel) youtube.com/channel/UCbIAj…,عبدالرزاق الحيالي,Abdul Razzaq Al Hayali,,2406.0,4.0,,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1793.0,,0.4858369775213612,,abdelra07745930,False,,,,,
0.51433258676635,August 2019,Scout كشاف اللاعبين  اعلامي رياضي sports analyst To advertise products Garipadam2015@outlook.com My youtube channel,Scout Player scout Sports journalist Sports analyst To advertise products Garipadam2015@outlook.com My youtube channel,ahmedstv _احمد سبورت تيفي,ahmedstv _Ahmed Sport TV,385.0,41.0,4.0,Iraq,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,102.0,,0.48566741323365,,ahmedstv1,False,,,,,
0.5145777973116601,August 2010,Journalist; Senior research fellow at the Center for Middle East Strategic Studies (CMESS). DMs open | Persian account (صفحه فارسی):  @AbasInfo,Journalist; Senior research fellow at the Center for Middle East Strategic Studies (CMESS). DMs open | Persian account (صفحه فارسی):  @AbasInfo,Abas Aslani,Abas Aslani,,2482.0,4.0,Tehran,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,6158.0,,0.4854222026883399,,abasaslani,False,,,,,
0.5154474857228607,October 2017,Iran & West Asia Correspondent  @dpa  ••• Views expressed = my own.,Iran & West Asia Correspondent  @dpa  ••• Views expressed = my own.,Arne Bänsch,Arne Bänsch,1210.0,1103.0,4.0,"Tehran, Berlin & West Asia",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1175.0,,0.4845525142771393,,aibaensch,False,,,,,
0.5159258926472272,June 2022,The fastest and most accurate news of the day in the worldخدا آزادی خوانواده میهن -حق مالکیت فردی,"The fastest and most accurate news of the day in the world, God's freedom, the family, the homeland - the right to individual property",کمونیست کُش👺,Kush Communist,74.0,778.0,4.0,United States,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1654.0,,0.4840741073527728,,7continentnewss,False,,,,,
0.5159260975811655,July 2019,نماینده مردم شریف تهران، ری، شمیرانات، اسلامشهر و پردیس/رئیس فراکسیون محیط زیست/نایب رئیس کمیسیون کشاورزی مجلس/ فعال و سیاست‌پژوه محیط زیست,"Representative of the Sharif People of Tehran, Ray, Shemiranat, Islamshahr and Pardis/Head of the Environment Fraction/Vice-Chairman of the Parliament Agriculture Commission/Environmental Activist and Politician",سمیه رفیعی,Samia Rafiei,5292.0,78.0,4.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,757.0,,0.4840739024188345,,activistrafiey,False,,,,,
0.5168672979615665,June 2022,Living proof that sleep is optional.,Living proof that sleep is optional.,Arsy,Arsy,8.0,72.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,35.0,,0.4831327020384335,,404arsynotfound,False,,,,,
0.5173159473000735,June 2007,Creative Micro-Writer.  I write stories in #SixWords. ©  Web3 | Degen #TheGoonsClub,Creative Micro-Writer.  I write stories in #SixWords. ©  Web3 | Degen #TheGoonsClub,Luke ✍️ megahertz.sol,Luke ✍️ megahertz.sol,1855.0,1330.0,4.0,Malta,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,0.4826840526999265,,alphawings,False,,,,,
0.5175491444968517,June 2009,....قصه نانوشته....درحال تکمیل...صفحه ۳۶,....unwritten story....in progress...page 36,PishGoo,PishGoo,126.0,225.0,4.0,iran-tehran,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3222.0,,0.4824508555031482,,aahassas,False,,,,,
0.517691579907171,March 2020,"To Achieve Victory, One Must Plan","To Achieve Victory, One Must Plan",A Nazari,A study,21.0,276.0,4.0,Islamic Republic of Iran,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,,0.482308420092829,,a_nazari99,False,,,,,
0.5183926797721057,September 2024,Follow for exclusive news + reports from Alex Jones & others. Support:  TheAlexJonesStore.com &  fightforalex.com   @alexjonesstore,Follow for exclusive news + reports from Alex Jones & others. Support:  TheAlexJonesStore.com &  fightforalex.com   @alexjonesstore,Alex Jones Network,Alex Jones Network,,118.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1348.0,,0.4816073202278943,,ajnlive,False,,,,,
0.5194192744925873,March 2009,digital editor  @thefp  kaplan@thefp.com,digital editor  @thefp  kaplan@thefp.com,Josh Kaplan,Josh Kaplan,4856.0,3387.0,4.0,UK,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,0.4805807255074127,,_jkaplan,False,,,,,
0.5194742541084141,September 2024,PahlaviReza@#KingRezaPahlavi#CyrusTheGreat    نیابد زبان جز بدین نکته راه   که همواره جاوید و پاینده شاه,PahlaviReza@#KingRezaPahlavi#CyrusTheGreat should not find a language except for this point of the way that the king is always eternal and eternal.,👑Adel-irani0123👑,👑Adel-irani0123👑,2258.0,5682.0,4.0,#PersianGulf,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,5022.0,,0.4805257458915859,,adelirani04833,False,,,,,
0.5196153414181136,July 2011,Senior Diplomatic Correspondent  @HuffPost . Writing a book on the Biden administration & Gaza  @WWNorton . He/him.   akbar.ahmed@huffpost.com or akbar.58 on Signal,Senior Diplomatic Correspondent  @HuffPost . Writing a book on the Biden administration & Gaza  @WWNorton . He/him.   akbar.ahmed@huffpost.com or akbar.58 on Signal,Akbar Shahid Ahmed,Akbar Shahid Ahmed,,3880.0,4.0,"D.C., via Karachi & New Haven.",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1361.0,,0.4803846585818864,,akbarsahmed,False,,,,,
0.5199393649834441,June 2012,Documentary filmmaker - shooting producer/director |  @BAFTA  Connect |  @NFTSFilmTV,Documentary filmmaker - shooting producer/director |  @BAFTA  Connect |  @NFTSFilmTV,Al Johnstone (AJ),Al Johnstone (AJ),674.0,2787.0,4.0,"London, England",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1440.0,,0.4800606350165559,,_aj_johnstone,False,,,,,
0.5202345950746047,March 2021,"Civil Engineer                                                                 Deep Leaning, Image Processing","Civil Engineer                                                                 Deep Leaning, Image Processing",Afshin Rasa,Afshin Rasa,3.0,17.0,4.0,,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,31.0,,0.4797654049253953,,afshin_rasa,False,,,,,
0.5207011270309072,November 2016,"We aim to serve society by making science open, inclusive, and accessible. Also  @500womensci  on Instagram and Facebook.","We aim to serve society by making science open, inclusive, and accessible. Also  @500womensci  on Instagram and Facebook.",500 Women Scientists,500 Women Scientists,,1832.0,4.0,"Washington, DC",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,500.0,,0.4792988729690928,,500womensci,False,,,,,
0.5208693742063821,March 2015,Likes and retweets not endorsement,Likes and retweets not endorsement,amin ajami,Amin Ajami,30.0,2372.0,4.0,"London, England",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,20.0,,0.4791306257936178,,ajamiamin,False,,,,,
0.5239119827232801,April 2010,Researcher in vaccine & drug delivery infectious & autoimmune diseases & cancer.  Ally. Mom 2 boys. She/her.  @kristy -ainslie-lab.bsky.social. My views.,Researcher in vaccine & drug delivery infectious & autoimmune diseases & cancer.  Ally. Mom 2 boys. She/her.  @kristy -ainslie-lab.bsky.social. My views.,Kristy Ainslie,Kristy Ainslie,5695.0,2132.0,4.0,"Chapel Hill, NC",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,3920.0,,0.4760880172767199,,ainslielab,False,,,,,
0.52417997822348,July 2011,"Secretary General, Amnesty International. Ex UN Special Rapporteur and Columbia Univ. Tweets on human rights. Views my own.  @agnescallamard .bsky.socia","Secretary General, Amnesty International. Ex UN Special Rapporteur and Columbia Univ. Tweets on human rights. Views my own.  @agnescallamard .bsky.socia",Agnes Callamard,Agnes Callamard,,2694.0,4.0,London,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1307.0,,0.47582002177652,,agnescallamard,False,,,,,
0.5252205644610294,September 2012,دانشمند، پژوهشگر، روشنفکر، کارآفرین و تحلیلگر امور آسمان‌ها و زمین ساده‌ای بیش نیستم.,"I am nothing more than a simple scientist, researcher, intellectual, entrepreneur and analyst of the affairs of the heavens and the earth.",Ajdemarang 🇮🇷 اژدمارنگ,Ajdemarang 🇮🇷 Ajdemarang,,1139.0,4.0,Canada,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1353.0,,0.4747794355389706,,ajdemarang,False,,,,,
0.5252205644610294,July 2009,با سگ‌ها دونده، با پرنده‌ها پرنده، با گربه‌ها تماشاگر,"Running with dogs, flying with birds, watching with cats",khe_alef,_nache,1853.0,923.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,0.4747794355389706,,0alwaysdreamer0,False,,,,,
0.5252528463601149,December 2011,The Alzheimer's Association Greater Indiana Chapter serves 73 Indiana counties. Free 24/7 Helpline: 800.272.3900. #ENDALZ,The Alzheimer's Association Greater Indiana Chapter serves 73 Indiana counties. Free 24/7 Helpline: 800.272.3900. #ENDALZ,Alzheimer's Association Greater Indiana Chapter,Alzheimer's Association Greater Indiana Chapter,2667.0,1168.0,4.0,"Indianapolis, IN",0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,9573.0,,0.474747153639885,,alzindiana,False,,,,,
0.525532740765971,November 2009,"Take a wild guess if you think this shit is the views of my employer... ""Hard, massive and very funny...""","Take a wild guess if you think this shit is the views of my employer... ""Hard, massive and very funny...""",Alan Perrie 🦁,Alan Perrie 🦁,340.0,5662.0,4.0,"Birmingham, UK",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1347.0,,0.474467259234029,,alan_pez_perrie,False,,,,,
0.5260458173128898,October 2010,"Always passionate about discovering new things in the field of software engineering, photography, human-computer interactions and other related goodies...","Always passionate about discovering new things in the field of software engineering, photography, human-computer interactions and other related goodies...",Pourya,Pooria,2705.0,1428.0,4.0,"Tehran, Iran",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1347.0,,0.4739541826871102,,alaki_,False,,,,,
0.5290051655786584,May 2020,"Architectural Engineer.Myhusband is Esmaeil Abdi,teacher and activist in theTeachers'Union of Iran.He has been imprisoned by theIranian government more 8 years","Architectural Engineer.Myhusband is Esmaeil Abdi,teacher and activist in theTeachers'Union of Iran.He has been imprisoned by theIranian government more 8 years",Monireh Abdi,Reserves Abs,1637.0,209.0,4.0,ایران,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,343.0,,0.4709948344213416,,abdimonireh,False,,,,,
0.5290051655786584,April 2020,Iran National goalkeeper  @TeamMelliIran @persepolisfc,Iran National goalkeeper @TeamMelliIran @persepolisfc,Alireza Beyranvand,Alireza Beyranvand,,28.0,4.0,,1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,52.0,,0.4709948344213416,,aliibeyranvand,False,,,,,
0.5290051655786584,September 2016,"Ambassador of Azerbaijan to Iran and the Permanent Representative to ECO, served as the Consul General to Tabriz & the Ambassador of Azerbaijan to Pakistan","Ambassador of Azerbaijan to Iran and the Permanent Representative to ECO, served as the Consul General to Tabriz & the Ambassador of Azerbaijan to Pakistan",Ali Alizada 🇦🇿,Ali Alizada 🇦🇿,,182.0,4.0,"Baku, Azerbaijan",0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,8912.0,,0.4709948344213416,,ali_f_alizada,False,,,,,
0.5290051655786584,May 2011,MEI Distinguished Diplomatic Fellow; Former State Dept. Iran SME & senior policymaker for Iran/MENA. RTs ≠ endorsements. Fiat justitia ruat caelum.,MEI Distinguished Diplomatic Fellow; Former State Dept. Iran SME & senior policymaker for Iran/MENA. RTs ≠ endorsements. Fiat justitia ruat caelum.,Alan Eyre,Alan Eyre,1.0,87.0,4.0,terra nullius,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,,,0.4709948344213416,,alaneyre1,False,,,,,
0.5291224353617319,May 2025,= 永豐銀行 Bank SinoPac 士東分行 bank.sinopac.com/sinopacBT/en/i …  永丰金控有限公司 惠誉评级中的实体。全球资本市场的信用评级、研究和分析。SinoPac FinancialHoldings Limited,"= Bank SinoPac Shidong Branch bank.sinopac.com/sinopacBT/en/i … SinoPac Financial Holdings Limited An entity rated by Fitch. Credit ratings, research and analysis of global capital markets. SinoPac Financial Holdings Limited",Mr. Zhang Wei / credit manager SINOPAC BANK,Mr. Zhang Wei / credit manager SINOPAC BANK,5.0,208.0,4.0,hong kong,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2.0,,0.4708775646382681,,_____zhang____,False,,,,,
0.5291224353617319,June 2019,"La casa del otro fútbol. Podcast, transmisiones en vivo, notas y mucho más.  Por  @nahuelzn ,  @fglamas  y  @ienzoduarte Youtube:  youtube.com/alterfutbol","The house of the other football. Podcast, live broadcasts, notes and much more.  By @nahuelzn, @fglamas and @ienzoduarte Youtube: youtube.com/alterfutbol",AlterFútbol Podcast,AlterFootball Podcast,5702.0,58.0,4.0,Argentina,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,553.0,,0.4708775646382681,,alterfutbol,False,,,,,
0.5299632358959767,April 2023,گل یخ,ice flower,somaih1363,somaih1363,3.0,17.0,4.0,تهران,1.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,1.0,,0.4700367641040233,,1364ghazal62816,False,,,,,
0.531279775788404,April 2023,"*In love with the soil, not the politics. Iran is all of us — every culture, every voice.","*In love with the soil, not the politics. Iran is all of us — every culture, every voice.",🇮🇷✧صدای سکوت✧🇮🇷🇪🇭🇵🇰🇦🇫,🇮🇷✧صدای سکوت✧🇮🇷🇪🇭🇵🇰🇦🇫,626.0,5652.0,4.0,"Tebriz, ایران",1.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,367.0,,0.468720224211596,,afghan271,False,,,,,
0.5316115413384603,August 2016,Athlete I love football. linkjar.com/Alsreaei,Athlete I love football. linkjar.com/Alsreaei,Mohammed Alsreaei,Mohammed Alsreaei,61.0,702.0,4.0,Saudi Arabia,0.0,1.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,2200.0,,0.4683884586615396,,alsreaei,False,,,,,
0.532328638253486,September 2015,الناطق الرسمي لأنصار الله ورئيس مجلس الإدارة لشبكة المسيرة الإعلامية ورئيس الوفد الوطني .  t.me/abdulsalamsalah,"The official spokesman for Ansar Allah, Chairman of the Board of Directors of the Al Masirah Media Network, and head of the national delegation.  t.me/abdulsalamsalah",محمد عبدالسلام,Muhammad Abdel Salam,,201.0,4.0,,0.0,0.0,,https://pbs.twimg.com/profile_images/2001266107307716608/uR5QrmOd_normal.png,4298.0,,0.467671361746514,,abdusalamsalah,False,,,,,
