Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Parvin Soleimani,https://en.wikipedia.org/wiki/Parvin_Soleimani,Q3367077,https://www.wikidata.org/wiki/Q3367077,female,film actor,Iran,Tehran,1922-06-13T00:00:00Z,,
Bahar Soomekh,https://en.wikipedia.org/wiki/Bahar_Soomekh,Q269830,https://www.wikidata.org/wiki/Q269830,female,actor; environmentalist; film actor; television actor,Iran; United States,Veracruz,1975-03-30T00:00:00Z,,
Alin Sumarwata,https://en.wikipedia.org/wiki/Alin_Sumarwata,Q4726702,https://www.wikidata.org/wiki/Q4726702,female,actor; television actor,Australia,Australia,1980-01-01T00:00:00Z,,
Behnoosh Tabatabaei,https://en.wikipedia.org/wiki/Behnoosh_Tabatabaei,Q4880961,https://www.wikidata.org/wiki/Q4880961,female,actor,Iran,Tehran,1981-05-17T00:00:00Z,,
Tannaz Tabatabaei,https://en.wikipedia.org/wiki/Tannaz_Tabatabaei,Q5955636,https://www.wikidata.org/wiki/Q5955636,female,actor,Iran,Tehran,1983-05-10T00:00:00Z,,
Jasmin Tabatabai,https://en.wikipedia.org/wiki/Jasmin_Tabatabai,Q66771,https://www.wikidata.org/wiki/Q66771,female,actor; composer; film actor; guitarist; musician; singer; songwriter; stage actor; voice actor,Germany; Iran; West Germany,Tehran,1967-06-08T00:00:00Z,,
Sadaf Taherian,https://en.wikipedia.org/wiki/Sadaf_Taherian,Q16049782,https://www.wikidata.org/wiki/Q16049782,female,actor; model,Iran,Tehran,1988-07-21T00:00:00Z,,
Farzaneh Taidi,https://en.wikipedia.org/wiki/Farzaneh_Taidi,Q5961013,https://www.wikidata.org/wiki/Q5961013,female,actor,Iran,Hamadan,1945-01-01T00:00:00Z,,
Hedieh Tehrani,https://en.wikipedia.org/wiki/Hedieh_Tehrani,Q445774,https://www.wikidata.org/wiki/Q445774,female,actor; film actor,Iran,Tehran,1972-06-25T00:00:00Z,,
Sima Tirandaz,https://en.wikipedia.org/wiki/Sima_Tirandaz,Q5951590,https://www.wikidata.org/wiki/Q5951590,female,actor; film actor,Iran,Tehran,1970-08-31T00:00:00Z,,
Shabnam Tolouei,https://en.wikipedia.org/wiki/Shabnam_Tolouei,Q3481144,https://www.wikidata.org/wiki/Q3481144,female,actor; film director; playwright; writer,Iran,Tehran,1971-01-01T00:00:00Z,,
Mehri Vadadian,https://en.wikipedia.org/wiki/Mehri_Vadadian,Q5952195,https://www.wikidata.org/wiki/Q5952195,female,actor,Iran,Tehran,1936-05-22T00:00:00Z,,
Mina Vahid,https://en.wikipedia.org/wiki/Mina_Vahid,Q23893957,https://www.wikidata.org/wiki/Q23893957,female,actor,Iran,Rasht,1980-07-08T00:00:00Z,,
Maryam Zakaria,https://en.wikipedia.org/wiki/Maryam_Zakaria,Q6781094,https://www.wikidata.org/wiki/Q6781094,female,actor; film actor; model,Sweden,Tehran,1985-09-27T00:00:00Z,maryamzakaria,https://x.com/maryamzakaria
Laya Zanganeh,https://en.wikipedia.org/wiki/Laya_Zanganeh,Q6557877,https://www.wikidata.org/wiki/Q6557877,female,actor,Iran,Tehran,1965-09-23T00:00:00Z,,
Nina Zanjani,https://en.wikipedia.org/wiki/Nina_Zanjani,Q444215,https://www.wikidata.org/wiki/Q444215,female,actor,Sweden,Tehran,1981-09-01T00:00:00Z,,
Leila Zare,https://en.wikipedia.org/wiki/Leila_Zare,Q16049829,https://www.wikidata.org/wiki/Q16049829,female,actor,Iran,Tehran,1980-10-13T00:00:00Z,,
Irene Zazians,https://en.wikipedia.org/wiki/Irene_Zazians,Q6417353,https://www.wikidata.org/wiki/Q6417353,female,actor,Iran,Babolsar,1927-08-12T00:00:00Z,,
Saber Abar,https://en.wikipedia.org/wiki/Saber_Abar,Q7396039,https://www.wikidata.org/wiki/Q7396039,male,actor; film actor; film director; presenter; theatrical director,Iran,Tehran,1984-06-08T00:00:00Z,,
Akbar Abdi,https://en.wikipedia.org/wiki/Akbar_Abdi,Q2828957,https://www.wikidata.org/wiki/Q2828957,male,actor; television actor,Iran,Tehran,1960-08-25T00:00:00Z,,
Hooman Haji Abdollahi,https://en.wikipedia.org/wiki/Hooman_Haji_Abdollahi,Q20111304,https://www.wikidata.org/wiki/Q20111304,male,actor; television presenter; voice actor,Iran,Tehran,1975-07-14T00:00:00Z,,
Omid Abtahi,https://en.wikipedia.org/wiki/Omid_Abtahi,Q266231,https://www.wikidata.org/wiki/Q266231,male,actor; film actor; stage actor; television actor,United States,Tehran,1979-07-12T00:00:00Z,AbtahiOmid,https://x.com/AbtahiOmid
Nematollah Aghasi,https://en.wikipedia.org/wiki/Nematollah_Aghasi,Q5950729,https://www.wikidata.org/wiki/Q5950729,male,actor; lyricist; singer; singer-songwriter; songwriter,Iran; Pahlavi dynasty,Dezful,1939-07-21T00:00:00Z,,
Omid Ahangar,https://en.wikipedia.org/wiki/Omid_Ahangar,Q5874271,https://www.wikidata.org/wiki/Q5874271,male,film actor; film director; television actor,Iran,Tehran,1979-09-23T00:00:00Z,,
Morteza Ahmadi,https://en.wikipedia.org/wiki/Morteza_Ahmadi,Q5962454,https://www.wikidata.org/wiki/Q5962454,male,actor; lexicographer; singer; television actor; voice actor,Iran,Tehran,1924-11-01T00:00:00Z,,
Karim Akbari Mobarakeh,https://en.wikipedia.org/wiki/Karim_Akbari_Mobarakeh,Q16052047,https://www.wikidata.org/wiki/Q16052047,male,actor; film actor; film director; television actor,Iran,Qom,1953-06-06T00:00:00Z,,
Navíd Akhavan,https://en.wikipedia.org/wiki/Nav%C3%ADd_Akhavan,,,,,,,,,
Baba Ali,https://en.wikipedia.org/wiki/Baba_Ali,Q3338543,https://www.wikidata.org/wiki/Q3338543,male,YouTuber; actor; businessperson; entrepreneur; game designer; talent manager; television producer,Iran,Tehran,1975-10-29T00:00:00Z,ummahfilms,https://x.com/ummahfilms
Sam Asghari,https://en.wikipedia.org/wiki/Sam_Asghari,Q107406565,https://www.wikidata.org/wiki/Q107406565,male,actor; dancer; personal trainer,United States,Tehran,1994-03-03T00:00:00Z,,
Farzan Athari,https://en.wikipedia.org/wiki/Farzan_Athari,Q783969,https://www.wikidata.org/wiki/Q783969,male,actor; model; television presenter,Sweden,Tehran,1984-06-26T00:00:00Z,,
Ashurbanipal Babilla,https://en.wikipedia.org/wiki/Ashurbanipal_Babilla,Q59847602,https://www.wikidata.org/wiki/Q59847602,male,actor; theatrical director,,Tehran,1944-01-01T00:00:00Z,,
Benyamin Bahadori,https://en.wikipedia.org/wiki/Benyamin_Bahadori,Q334919,https://www.wikidata.org/wiki/Q334919,male,actor; composer; singer; songwriter,Iran,Tehran,1982-09-09T00:00:00Z,,
Bijan Banafshekhah,https://en.wikipedia.org/wiki/Bijan_Banafshekhah,Q5949948,https://www.wikidata.org/wiki/Q5949948,male,actor,Iran,Tehran,1973-03-21T00:00:00Z,,
Pejman Bazeghi,https://en.wikipedia.org/wiki/Pejman_Bazeghi,Q7161003,https://www.wikidata.org/wiki/Q7161003,male,actor,Iran,Tehran,1974-08-10T00:00:00Z,,
Saeed Changizian,https://en.wikipedia.org/wiki/Saeed_Changizian,Q37513417,https://www.wikidata.org/wiki/Q37513417,male,actor,Iran,Semnan,1977-12-13T00:00:00Z,,
Bijan Daneshmand,https://en.wikipedia.org/wiki/Bijan_Daneshmand,Q4907157,https://www.wikidata.org/wiki/Q4907157,male,actor; artist,Iran,Tehran,1958-08-16T00:00:00Z,,
Ezzatolah Entezami,https://en.wikipedia.org/wiki/Ezzatolah_Entezami,Q360665,https://www.wikidata.org/wiki/Q360665,male,film actor; stage actor; theatrical director,Iran,Tehran,1924-06-21T00:00:00Z,,
Hossein Erfani,https://en.wikipedia.org/wiki/Hossein_Erfani,Q5944145,https://www.wikidata.org/wiki/Q5944145,male,television actor; voice actor,Iran,Tehran,1942-07-27T00:00:00Z,,
Ardalan Esmaili,https://en.wikipedia.org/wiki/Ardalan_Esmaili,Q19976685,https://www.wikidata.org/wiki/Q19976685,male,actor,Sweden,Tehran,1986-03-22T00:00:00Z,tudum,https://x.com/tudum
Javad Ezzati,https://en.wikipedia.org/wiki/Javad_Ezzati,Q5871653,https://www.wikidata.org/wiki/Q5871653,male,actor; film actor; film director; television actor,Iran,Tehran,1982-01-10T00:00:00Z,,
Mehdi Fakhimzadeh,https://en.wikipedia.org/wiki/Mehdi_Fakhimzadeh,Q5960451,https://www.wikidata.org/wiki/Q5960451,male,actor; film director; film producer; screenwriter; television director,Iran,Tehran,1942-07-11T00:00:00Z,,
Parviz Fannizadeh,https://en.wikipedia.org/wiki/Parviz_Fannizadeh,Q3367078,https://www.wikidata.org/wiki/Q3367078,male,actor; television actor,Iran,Tehran,1938-01-27T00:00:00Z,,
Mohammad Ali Fardin,https://en.wikipedia.org/wiki/Mohammad_Ali_Fardin,Q1370293,https://www.wikidata.org/wiki/Q1370293,male,actor; film director; screenwriter,Iran,Tehran,1930-04-07T00:00:00Z,,
Farzad Farzin,https://en.wikipedia.org/wiki/Farzad_Farzin,Q5436574,https://www.wikidata.org/wiki/Q5436574,male,actor; composer; recording artist; singer; songwriter,Iran,Tehran,1981-06-24T00:00:00Z,farzadfarzin2,https://x.com/farzadfarzin2
Farrokh Ghaffari,https://en.wikipedia.org/wiki/Farrokh_Ghaffari,Q3067013,https://www.wikidata.org/wiki/Q3067013,male,actor; film critic; film director; journalist; screenwriter,Iran,Kashan,1921-02-25T00:00:00Z,,
Mohammad Reza Golzar,https://en.wikipedia.org/wiki/Mohammad_Reza_Golzar,Q2574737,https://www.wikidata.org/wiki/Q2574737,male,actor; model; screenwriter; singer,Iran,Tehran,1977-03-21T00:00:00Z,,
Nematollah Gorji,https://en.wikipedia.org/wiki/Nematollah_Gorji,Q6991019,https://www.wikidata.org/wiki/Q6991019,male,actor; film actor,Iran,Tehran,1926-03-30T00:00:00Z,,
Kazem HajirAzad,https://en.wikipedia.org/wiki/Kazem_HajirAzad,Q6380994,https://www.wikidata.org/wiki/Q6380994,male,actor,Iran,Tehran,1950-03-21T00:00:00Z,,
Shahab Hosseini,https://en.wikipedia.org/wiki/Shahab_Hosseini,Q1800870,https://www.wikidata.org/wiki/Q1800870,male,actor; film director; film producer; presenter; screenwriter; singer; television actor; voice actor,Iran,Tehran,1974-02-03T00:00:00Z,platform,https://x.com/platform
Pejman Jamshidi,https://en.wikipedia.org/wiki/Pejman_Jamshidi,Q7161006,https://www.wikidata.org/wiki/Q7161006,male,actor; association football player; stage actor; television actor; television presenter,Iran,Tehran,1977-09-11T00:00:00Z,,
Nosrat Karimi,https://en.wikipedia.org/wiki/Nosrat_Karimi,Q3344360,https://www.wikidata.org/wiki/Q3344360,male,actor; film director; screenwriter; sculptor,Iran,Tehran,1924-12-22T00:00:00Z,,
Ramin Karimloo,https://en.wikipedia.org/wiki/Ramin_Karimloo,Q519811,https://www.wikidata.org/wiki/Q519811,male,actor; composer; opera singer; record producer; stage actor,Canada; Iran,Tehran,1978-09-19T00:00:00Z,raminkarimloo,https://x.com/raminkarimloo
Mohamad Kasebi,https://en.wikipedia.org/wiki/Mohamad_Kasebi,Q6890895,https://www.wikidata.org/wiki/Q6890895,male,actor; film director; screenwriter,Iran,Tehran,1951-05-26T00:00:00Z,,
Dariush Kashani,https://en.wikipedia.org/wiki/Dariush_Kashani,Q32651368,https://www.wikidata.org/wiki/Q32651368,male,actor,United States,Tehran,,,
Alireza Khamseh,https://en.wikipedia.org/wiki/Alireza_Khamseh,Q2836333,https://www.wikidata.org/wiki/Q2836333,male,actor; screenwriter; television actor; television director,Iran,Tehran,1953-01-30T00:00:00Z,,
Marco Khan,https://en.wikipedia.org/wiki/Marco_Khan,Q6757586,https://www.wikidata.org/wiki/Q6757586,male,actor; stunt performer; television actor,Armenia; Iran,Tehran,2000-01-01T00:00:00Z,Walklikeakhan,https://x.com/Walklikeakhan
Kheiron,https://en.wikipedia.org/wiki/Kheiron,Q3196131,https://www.wikidata.org/wiki/Q3196131,male,actor; comedian; film director; humorist; screenwriter; stand-up comedian,France; Iran,Tehran,1982-11-21T00:00:00Z,MrKheiron,https://x.com/MrKheiron
Poulad Kimiayi,https://en.wikipedia.org/wiki/Poulad_Kimiayi,Q5950718,https://www.wikidata.org/wiki/Q5950718,male,actor; film director; writer,Iran,Tehran,1980-07-14T00:00:00Z,,
David King-Wood,https://en.wikipedia.org/wiki/David_King-Wood,Q5236014,https://www.wikidata.org/wiki/Q5236014,male,actor; film actor,United Kingdom; United Kingdom of Great Britain and Ireland,Tehran,1913-09-12T00:00:00Z,,
Vassilis Koukalani,https://en.wikipedia.org/wiki/Vassilis_Koukalani,Q18121583,https://www.wikidata.org/wiki/Q18121583,male,actor; film actor,Iran,Cologne,1969-01-01T00:00:00Z,,
Payman Maadi,https://en.wikipedia.org/wiki/Payman_Maadi,Q2893018,https://www.wikidata.org/wiki/Q2893018,male,actor; costume designer; film director; screenwriter,United States,New York City,1970-01-01T00:00:00Z,paymanmaadi,https://x.com/paymanmaadi
Ace Mahbaz,https://en.wikipedia.org/wiki/Ace_Mahbaz,Q17846870,https://www.wikidata.org/wiki/Q17846870,male,film actor; stage actor; television actor; writer,Iran,Tehran,1986-06-25T00:00:00Z,,
Hesam Manzour,https://en.wikipedia.org/wiki/Hesam_Manzour,Q61065051,https://www.wikidata.org/wiki/Q61065051,male,actor; writer,Iran,Tehran,1980-12-09T00:00:00Z,,
Hassan Mehmani,https://en.wikipedia.org/wiki/Hassan_Mehmani,Q5952888,https://www.wikidata.org/wiki/Q5952888,male,actor; film director; television actor,Iran,Tehran,1950-09-23T00:00:00Z,,
Mehran Modiri,https://en.wikipedia.org/wiki/Mehran_Modiri,Q3182623,https://www.wikidata.org/wiki/Q3182623,male,actor; film director; film producer; singer; television actor; television director; television presenter,Iran,Tehran,1967-06-09T00:00:00Z,,
Bahman Mofid,https://en.wikipedia.org/wiki/Bahman_Mofid,Q4842654,https://www.wikidata.org/wiki/Q4842654,male,actor,Iran; Pahlavi dynasty,Tehran,1942-08-15T00:00:00Z,,
Ali Mosaffa,https://en.wikipedia.org/wiki/Ali_Mosaffa,Q2836305,https://www.wikidata.org/wiki/Q2836305,male,actor; film director; screenwriter,Iran,Tehran,1966-12-01T00:00:00Z,,
Mohammad Naderi (actor),https://en.wikipedia.org/wiki/Mohammad_Naderi_%28actor%29,,,,,,,,,
Ali Nassirian,https://en.wikipedia.org/wiki/Ali_Nassirian,Q4725088,https://www.wikidata.org/wiki/Q4725088,male,actor; playwright; screenwriter,Iran,Tehran,1935-02-04T00:00:00Z,,
Iraj Nazerian,https://en.wikipedia.org/wiki/Iraj_Nazerian,Q5952774,https://www.wikidata.org/wiki/Q5952774,male,artist; voice actor,Iran,Tehran,1939-03-05T00:00:00Z,,
Shebly Niavarani,https://en.wikipedia.org/wiki/Shebly_Niavarani,Q6006990,https://www.wikidata.org/wiki/Q6006990,male,actor; television actor; voice actor,Sweden,Tehran,1979-07-07T00:00:00Z,,
Pedram Sharifi,https://en.wikipedia.org/wiki/Pedram_Sharifi,Q42533862,https://www.wikidata.org/wiki/Q42533862,male,actor,Iran,Tehran,1987-08-02T00:00:00Z,,
Saeid Pirdoost,https://en.wikipedia.org/wiki/Saeid_Pirdoost,Q3461223,https://www.wikidata.org/wiki/Q3461223,male,actor,Iran,Tehran,1937-01-05T00:00:00Z,,
Parsa Pirouzfar,https://en.wikipedia.org/wiki/Parsa_Pirouzfar,Q3366049,https://www.wikidata.org/wiki/Q3366049,male,actor; drama teacher; film director; painter; playwright; screenwriter; theatrical director; translator,Iran,Tehran,1972-09-13T00:00:00Z,parsapirouzfar,https://x.com/parsapirouzfar
Mojtaba Pirzadeh,https://en.wikipedia.org/wiki/Mojtaba_Pirzadeh,Q85974253,https://www.wikidata.org/wiki/Q85974253,male,film actor; stage actor; television actor,Iran,Tehran,1986-01-01T00:00:00Z,,
Mohammad Poursattar,https://en.wikipedia.org/wiki/Mohammad_Poursattar,Q20111054,https://www.wikidata.org/wiki/Q20111054,male,actor; television actor,Iran,Ardabil,1939-06-26T00:00:00Z,,
Peyman Qasemkhani,https://en.wikipedia.org/wiki/Peyman_Qasemkhani,Q3374287,https://www.wikidata.org/wiki/Q3374287,male,actor; film director; screenwriter,Iran,Tehran,1967-01-20T00:00:00Z,,
Bahram Radan,https://en.wikipedia.org/wiki/Bahram_Radan,Q2879320,https://www.wikidata.org/wiki/Q2879320,male,actor; model; singer,Iran,Tehran,1979-04-28T00:00:00Z,bahramradan,https://x.com/bahramradan
Vahid Rahbani,https://en.wikipedia.org/wiki/Vahid_Rahbani,Q17992461,https://www.wikidata.org/wiki/Q17992461,male,actor; film director,Iran,Tehran,1979-04-18T00:00:00Z,,
Dominic Rains,https://en.wikipedia.org/wiki/Dominic_Rains,Q339060,https://www.wikidata.org/wiki/Q339060,male,actor; television actor,Iran,Tehran,1982-03-01T00:00:00Z,,
Emad Rajabloo,https://en.wikipedia.org/wiki/Emad_Rajabloo,Q122305497,https://www.wikidata.org/wiki/Q122305497,male,design; film director; theatrical director; writer,,Gorgan,1995-06-01T00:00:00Z,,
Mehdi Reisfirooz,https://en.wikipedia.org/wiki/Mehdi_Reisfirooz,Q16049015,https://www.wikidata.org/wiki/Q16049015,male,film director; screenwriter,Iran,Tehran,1927-01-01T00:00:00Z,,
Ghotbeddin Sadeghi,https://en.wikipedia.org/wiki/Ghotbeddin_Sadeghi,Q4121921,https://www.wikidata.org/wiki/Q4121921,male,actor; film director; playwright; theatrical director,Iran,Sanandaj,1952-03-21T00:00:00Z,,
Mohammad Sadeghi (actor),https://en.wikipedia.org/wiki/Mohammad_Sadeghi_%28actor%29,,,,,,,,,
Faramarz Sedighi,https://en.wikipedia.org/wiki/Faramarz_Sedighi,Q16053013,https://www.wikidata.org/wiki/Q16053013,male,actor; assistant director; film actor; film director,Iran,Saqqez,1949-01-01T00:00:00Z,,
Nima Shabannejad,https://en.wikipedia.org/wiki/Nima_Shabannejad,Q26848956,https://www.wikidata.org/wiki/Q26848956,male,actor; film director,Iran,Cologne,1987-05-11T00:00:00Z,,
Ali Shadman,https://en.wikipedia.org/wiki/Ali_Shadman,Q16048266,https://www.wikidata.org/wiki/Q16048266,male,actor,Iran,Ilam,1996-11-24T00:00:00Z,,
Michael Shahrestani,https://en.wikipedia.org/wiki/Michael_Shahrestani,Q16051395,https://www.wikidata.org/wiki/Q16051395,male,actor; film actor; stage actor,Iran,Tehran,1963-02-20T00:00:00Z,2015,https://x.com/2015
Mani Soleymanlou,https://en.wikipedia.org/wiki/Mani_Soleymanlou,Q60833533,https://www.wikidata.org/wiki/Q60833533,male,actor; art director; author; stage actor; theatrical director,Canada,Iran,1982-01-01T00:00:00Z,,
Ali Tabatabaei (actor),https://en.wikipedia.org/wiki/Ali_Tabatabaei_%28actor%29,,,,,,,,,
Mohsen Tanabandeh,https://en.wikipedia.org/wiki/Mohsen_Tanabandeh,Q5956887,https://www.wikidata.org/wiki/Q5956887,male,actor; film director; screenwriter; television actor,Iran,Tehran,1975-04-15T00:00:00Z,,
Shaun Toub,https://en.wikipedia.org/wiki/Shaun_Toub,Q144643,https://www.wikidata.org/wiki/Q144643,male,actor; film actor; television actor,United States,Tehran,1963-04-06T00:00:00Z,ShaunToub,https://x.com/ShaunToub
Manouchehr Vossough,https://en.wikipedia.org/wiki/Manouchehr_Vossough,Q5953742,https://www.wikidata.org/wiki/Q5953742,male,actor; film producer,Iran,Tehran,1944-02-04T00:00:00Z,,
Arad Winwin,https://en.wikipedia.org/wiki/Arad_Winwin,Q113027241,https://www.wikidata.org/wiki/Q113027241,male,bodybuilder; pornographic actor,Iran,Tehran,1989-11-27T00:00:00Z,OAradwinwin,https://x.com/OAradwinwin
Reza Yazdani (singer),https://en.wikipedia.org/wiki/Reza_Yazdani_%28singer%29,,,,,,,,,
Amin Zendegani,https://en.wikipedia.org/wiki/Amin_Zendegani,Q4117871,https://www.wikidata.org/wiki/Q4117871,male,actor; film actor; television actor,Iran,Tehran,1972-04-24T00:00:00Z,,
Pouri Banayi,https://en.wikipedia.org/wiki/Pouri_Banayi,Q5953109,https://www.wikidata.org/wiki/Q5953109,female,actor,Iran,Arak,1940-10-11T00:00:00Z,,
Anna Borkowska (actress),https://en.wikipedia.org/wiki/Anna_Borkowska_%28actress%29,,,,,,,,,
Setareh Eskandari,https://en.wikipedia.org/wiki/Setareh_Eskandari,Q7456359,https://www.wikidata.org/wiki/Q7456359,female,actor; film director,Iran,Torbat-e Heydarieh,1974-06-15T00:00:00Z,,
Fatemeh Goudarzi,https://en.wikipedia.org/wiki/Fatemeh_Goudarzi,Q5950853,https://www.wikidata.org/wiki/Q5950853,female,actor,Iran,Borujerd,1963-07-12T00:00:00Z,,
Farrokhlagha Houshmand,https://en.wikipedia.org/wiki/Farrokhlagha_Houshmand,Q5953102,https://www.wikidata.org/wiki/Q5953102,female,actor; film actor,Iran,Rasht,1929-03-16T00:00:00Z,,
Jamileh (dancer),https://en.wikipedia.org/wiki/Jamileh_%28dancer%29,,,,,,,,,
Fakhri Khorvash,https://en.wikipedia.org/wiki/Fakhri_Khorvash,Q5953761,https://www.wikidata.org/wiki/Q5953761,female,actor; television director,Iran,Kermanshah,1929-05-31T00:00:00Z,,
Zari Khoshkam,https://en.wikipedia.org/wiki/Zari_Khoshkam,Q3574863,https://www.wikidata.org/wiki/Q3574863,female,actor,Iran; Pahlavi Iran,Isfahan,1947-12-29T00:00:00Z,,
Mahvash,https://en.wikipedia.org/wiki/Mahvash,Q5956832,https://www.wikidata.org/wiki/Q5956832,female,actor; cabaret performer; dancer; film actor; singer,Iran,Borujerd,1921-01-01T00:00:00Z,,
Marva Nabili,https://en.wikipedia.org/wiki/Marva_Nabili,Q18515483,https://www.wikidata.org/wiki/Q18515483,female,film director; filmmaker,Iran,Tehran,1941-01-01T00:00:00Z,,
Nooshafarin,https://en.wikipedia.org/wiki/Nooshafarin,Q10859820,https://www.wikidata.org/wiki/Q10859820,female,actor; singer,Iran,Tehran,1956-03-02T00:00:00Z,,
Faghiheh Soltani,https://en.wikipedia.org/wiki/Faghiheh_Soltani,Q5820711,https://www.wikidata.org/wiki/Q5820711,female,actor,Iran,Hamadan,1974-09-20T00:00:00Z,,
Susan Taslimi,https://en.wikipedia.org/wiki/Susan_Taslimi,Q3183120,https://www.wikidata.org/wiki/Q3183120,female,actor; director; film director; film producer; screenwriter; stage actor; theatrical director,Sweden,Rasht,1950-02-07T00:00:00Z,,
Varto Terian,https://en.wikipedia.org/wiki/Varto_Terian,Q25423905,https://www.wikidata.org/wiki/Q25423905,female,actor; teacher,Iran,Tabriz,1896-05-11T00:00:00Z,,
Moluk Zarabi,https://en.wikipedia.org/wiki/Moluk_Zarabi,Q5931505,https://www.wikidata.org/wiki/Q5931505,female,singer,Iran,Kashan,1910-01-01T00:00:00Z,,
Arzhang Amirfazli,https://en.wikipedia.org/wiki/Arzhang_Amirfazli,Q5946101,https://www.wikidata.org/wiki/Q5946101,male,actor; film actor; television actor; television director,Iran,Tehran,1970-01-01T00:00:00Z,,
Arman (actor),https://en.wikipedia.org/wiki/Arman_%28actor%29,,,,,,,,,
Manouchehr Farid,https://en.wikipedia.org/wiki/Manouchehr_Farid,Q5941617,https://www.wikidata.org/wiki/Q5941617,male,actor; film actor,Iran,Tehran,1938-02-27T00:00:00Z,2023,https://x.com/2023
Fereydoun Farrokhzad,https://en.wikipedia.org/wiki/Fereydoun_Farrokhzad,Q178963,https://www.wikidata.org/wiki/Q178963,male,actor; composer; poet; presenter; singer; songwriter,Iran,Tehran,1936-10-07T00:00:00Z,,
Kamran Forouhar,https://en.wikipedia.org/wiki/Kamran_Forouhar,Q16014902,https://www.wikidata.org/wiki/Q16014902,male,actor,,Isfahan,1949-03-06T00:00:00Z,,
Shahyar Ghanbari,https://en.wikipedia.org/wiki/Shahyar_Ghanbari,Q7462345,https://www.wikidata.org/wiki/Q7462345,male,actor; composer; film director; journalist; lyricist; playwright; poet; presenter; screenwriter; singer; songwriter; television presenter,Iran,Tehran,1950-07-28T00:00:00Z,,
Sadreddin Hejazi,https://en.wikipedia.org/wiki/Sadreddin_Hejazi,Q5929806,https://www.wikidata.org/wiki/Q5929806,male,actor,Iran,Shahreza,1948-08-07T00:00:00Z,,
Mohammad Ali Inanloo,https://en.wikipedia.org/wiki/Mohammad_Ali_Inanloo,Q16053359,https://www.wikidata.org/wiki/Q16053359,male,actor; television presenter,Iran,Qazvin,1947-03-23T00:00:00Z,,
Jalal Maghami,https://en.wikipedia.org/wiki/Jalal_Maghami,Q5952602,https://www.wikidata.org/wiki/Q5952602,male,actor; voice actor,Iran,Karaj,1941-07-24T00:00:00Z,,
Reza Naji,https://en.wikipedia.org/wiki/Reza_Naji,Q1955267,https://www.wikidata.org/wiki/Q1955267,male,actor,Iran,Tabriz,1942-12-26T00:00:00Z,,
Parviz Parastui,https://en.wikipedia.org/wiki/Parviz_Parastui,Q3367079,https://www.wikidata.org/wiki/Q3367079,male,actor; singer; stage actor; television actor; voice actor,Iran,Kabudarahang,1955-06-24T00:00:00Z,,
Ali Qorbanzadeh,https://en.wikipedia.org/wiki/Ali_Qorbanzadeh,Q4724810,https://www.wikidata.org/wiki/Q4724810,male,actor; television actor,Iran,Abadan,1978-09-19T00:00:00Z,,
Anahita Afshar,https://en.wikipedia.org/wiki/Anahita_Afshar,Q11689093,https://www.wikidata.org/wiki/Q11689093,female,actor; film actor,Iran,Tehran,1986-07-29T00:00:00Z,,
Maryam Amir Jalali,https://en.wikipedia.org/wiki/Maryam_Amir_Jalali,Q10858379,https://www.wikidata.org/wiki/Q10858379,female,actor; film actor,Iran,Kangavar County,1947-01-01T00:00:00Z,,
Soheila Golestani,https://en.wikipedia.org/wiki/Soheila_Golestani,Q20110998,https://www.wikidata.org/wiki/Q20110998,female,actor; film director; voice actor,Iran,Tehran,1980-12-08T00:00:00Z,,
Tara Grammy,https://en.wikipedia.org/wiki/Tara_Grammy,Q84084596,https://www.wikidata.org/wiki/Q84084596,female,actor; playwright,Canada,Tehran,,,
Faezeh Jalali,https://en.wikipedia.org/wiki/Faezeh_Jalali,Q17744435,https://www.wikidata.org/wiki/Q17744435,female,actor; casting director; film director; screenwriter,India,India,,,
Maryam Momen,https://en.wikipedia.org/wiki/Maryam_Momen,Q111575591,https://www.wikidata.org/wiki/Q111575591,female,actor,Iran,,1998-07-28T00:00:00Z,,
Mahdokht Molaei,https://en.wikipedia.org/wiki/Mahdokht_Molaei,Q135769828,https://www.wikidata.org/wiki/Q135769828,female,actor; film director; film producer,Iran,,,,
Fariba Motekhasses,https://en.wikipedia.org/wiki/Fariba_Motekhasses,Q5934274,https://www.wikidata.org/wiki/Q5934274,female,actor; voice actor,Iran,Borujerd,1961-07-23T00:00:00Z,,
Rima Raminfar,https://en.wikipedia.org/wiki/Rima_Raminfar,Q10861510,https://www.wikidata.org/wiki/Q10861510,female,actor; screenwriter; writer,Iran,Tehran,1970-03-25T00:00:00Z,,
Azadeh Samadi,https://en.wikipedia.org/wiki/Azadeh_Samadi,Q2875069,https://www.wikidata.org/wiki/Q2875069,female,stage actor; television actor,Iran,Lahijan,1979-01-07T00:00:00Z,,
Bahram Afshari,https://en.wikipedia.org/wiki/Bahram_Afshari,Q56259131,https://www.wikidata.org/wiki/Q56259131,male,actor; film director; screenwriter,Iran,Hamadan,1987-05-27T00:00:00Z,,
Behrang Alavi,https://en.wikipedia.org/wiki/Behrang_Alavi,Q26741770,https://www.wikidata.org/wiki/Q26741770,male,actor,Iran,Tehran,1980-03-21T00:00:00Z,,
